"gene","status","n_tissue_errors","n_nonconverged"
"NKX1-2","finished",0,0
"NKX2-1","finished",0,0
"NKX2-2","finished",0,0
"NKX2-3","finished",0,0
"NKX2-4","finished",0,0
"NKX2-5","finished",0,0
"NKX2-6","finished",0,0
"NKX2-8","finished",0,0
"NKX3-1","finished",0,0
"NKX3-2","finished",0,0
"NKX6-1","finished",0,0
"NKX6-2","finished",0,0
"NKX6-3","finished",0,0
"NLE1","finished",0,0
"NLGN1","finished",0,0
"NLGN2","finished",0,0
"NLGN3","gene_error",0,0
"NLGN4X","gene_error",0,0
"NLGN4Y","gene_error",0,0
"NLK","finished",0,0
"NLN","finished",0,0
"NLRC3","finished",0,0
"NLRC4","finished",0,0
"NLRC5","finished",0,0
"NLRP1","finished",0,0
"NLRP10","finished",0,0
"NLRP11","finished",0,0
"NLRP12","finished",0,0
"NLRP13","finished",0,0
"NLRP14","finished",0,0
"NLRP2","finished",0,0
"NLRP2B","gene_error",0,0
"NLRP3","finished",0,0
"NLRP4","finished",0,0
"NLRP5","finished",0,0
"NLRP6","finished",0,0
"NLRP7","finished",0,0
"NLRP8","finished",0,0
"NLRP9","finished",0,0
"NLRX1","finished",0,0
"NMB","finished",0,0
"NMBR","finished",0,0
"NMD3","finished",0,0
"NME1","finished",0,0
"NME2","finished",0,0
"NME3","finished",0,0
"NME4","finished",0,0
"NME5","finished",0,0
"NME6","finished",0,0
"NME7","finished",0,0
"NME8","finished",0,0
"NME9","finished",0,0
"NMI","finished",0,0
"NMNAT1","finished",0,0
"NMNAT2","finished",0,0
"NMNAT3","finished",0,0
"NMRAL1","finished",0,0
"NMRK1","finished",0,0
"NMRK2","finished",0,0
"NMS","finished",0,0
"NMT1","finished",0,0
"NMT2","finished",0,0
"NMU","finished",0,0
"NMUR1","finished",0,0
"NMUR2","finished",0,0
"NNAT","finished",0,0
"NNMT","finished",0,0
"NNT","finished",0,0
"NOA1","finished",0,0
"NOB1","finished",0,0
"NOBOX","finished",0,0
"NOC2L","finished",0,0
"NOC3L","finished",0,0
"NOC4L","finished",0,0
"NOCT","finished",0,0
"NOD1","finished",0,0
"NOD2","finished",0,0
"NODAL","finished",0,0
"NOG","finished",0,0
"NOL10","finished",0,0
"NOL11","finished",0,0
"NOL12","finished",0,0
"NOL3","finished",0,0
"NOL4","finished",0,0
"NOL4L","finished",0,0
"NOL6","finished",0,0
"NOL7","finished",0,0
"NOL8","finished",0,0
"NOL9","finished",0,0
"NOLC1","finished",0,0
"NOM1","finished",0,0
"NOMO1","finished",0,0
"NOMO2","finished",0,0
"NOMO3","finished",0,0
"NONO","gene_error",0,0
"NOP10","finished",0,0
"NOP14","finished",0,0
"NOP16","finished",0,0
"NOP2","finished",0,0
"NOP56","finished",0,0
