"gene","status","n_tissue_errors","n_nonconverged"
"CXCL9","finished",0,0
"CXCR1","finished",0,0
"CXCR2","finished",0,0
"CXCR3","gene_error",0,0
"CXCR4","finished",0,0
"CXCR5","finished",0,0
"CXCR6","finished",0,0
"CXXC1","finished",0,0
"CXXC4","finished",0,0
"CXXC5","finished",0,0
"CXorf38","gene_error",0,0
"CXorf49","gene_error",0,0
"CXorf49B","gene_error",0,0
"CXorf51A","gene_error",0,0
"CXorf51B","gene_error",0,0
"CXorf56","gene_error",0,0
"CXorf58","gene_error",0,0
"CXorf65","gene_error",0,0
"CXorf66","gene_error",0,0
"CYB561","finished",0,0
"CYB561A3","finished",0,0
"CYB561D1","finished",0,0
"CYB561D2","finished",0,0
"CYB5A","finished",0,0
"CYB5B","finished",0,0
"CYB5D1","finished",0,0
"CYB5D2","finished",0,0
"CYB5R1","finished",0,0
"CYB5R2","finished",0,0
"CYB5R3","finished",0,0
"CYB5R4","finished",0,0
"CYB5RL","finished",0,0
"CYBA","finished",0,0
"CYBB","gene_error",0,0
"CYBRD1","finished",0,0
"CYC1","finished",0,0
"CYCS","finished",0,0
"CYFIP1","finished",0,0
"CYFIP2","finished",0,0
"CYGB","finished",0,0
"CYHR1","finished",0,0
"CYLC1","gene_error",0,0
"CYLC2","finished",0,0
"CYLD","finished",0,0
"CYP11A1","finished",0,0
"CYP11B1","finished",0,0
"CYP11B2","finished",0,0
"CYP17A1","finished",0,0
"CYP19A1","finished",0,0
"CYP1A1","finished",0,0
"CYP1A2","finished",0,0
"CYP1B1","finished",0,0
"CYP20A1","finished",0,0
"CYP21A2","finished",0,0
"CYP24A1","finished",0,0
"CYP26A1","finished",0,0
"CYP26B1","finished",0,0
"CYP26C1","finished",0,0
"CYP27A1","finished",0,0
"CYP27B1","finished",0,0
"CYP27C1","finished",0,0
"CYP2A13","finished",0,0
"CYP2A6","finished",0,0
"CYP2A7","finished",0,0
"CYP2B6","finished",0,0
"CYP2C18","finished",0,0
"CYP2C19","finished",0,0
"CYP2C8","finished",0,0
"CYP2C9","finished",0,0
"CYP2D6","finished",0,0
"CYP2E1","finished",0,0
"CYP2F1","finished",0,0
"CYP2J2","finished",0,0
"CYP2R1","finished",0,0
"CYP2S1","finished",0,0
"CYP2U1","finished",0,0
"CYP2W1","finished",0,0
"CYP39A1","finished",0,0
"CYP3A4","finished",0,0
"CYP3A43","finished",0,0
"CYP3A5","finished",0,0
"CYP3A7","finished",0,0
"CYP3A7-CYP3A51P","finished",0,0
"CYP46A1","finished",0,0
"CYP4A11","finished",0,0
"CYP4A22","finished",0,0
"CYP4B1","finished",0,0
"CYP4F11","finished",0,0
"CYP4F12","finished",0,0
"CYP4F2","finished",0,0
"CYP4F22","finished",0,0
"CYP4F3","finished",0,0
"CYP4F8","finished",0,0
"CYP4V2","finished",0,0
"CYP4X1","finished",0,0
"CYP4Z1","finished",0,0
"CYP51A1","finished",0,0
"CYP7A1","finished",0,0
"CYP7B1","finished",0,0
"CYP8B1","finished",0,0
