"gene","status","n_tissue_errors","n_nonconverged"
"KIFAP3","finished",0,0
"KIFC1","finished",0,0
"KIFC2","finished",0,0
"KIFC3","finished",0,0
"KIN","finished",0,0
"KIR2DL1","finished",0,0
"KIR2DL3","finished",0,0
"KIR2DL4","finished",0,0
"KIR3DL1","finished",0,0
"KIR3DL2","finished",0,0
"KIR3DL3","finished",0,0
"KIRREL2","finished",0,0
"KIRREL3","finished",0,0
"KISS1","finished",0,0
"KISS1R","finished",0,0
"KIT","finished",0,0
"KITLG","finished",0,0
"KIZ","finished",0,0
"KL","finished",0,0
"KLB","finished",0,0
"KLC1","finished",0,0
"KLC2","finished",0,0
"KLC3","finished",0,0
"KLC4","finished",0,0
"KLF1","finished",0,0
"KLF10","finished",0,0
"KLF11","finished",0,0
"KLF12","finished",0,0
"KLF13","finished",0,0
"KLF14","finished",0,0
"KLF15","finished",0,0
"KLF16","finished",0,0
"KLF17","finished",0,0
"KLF18","finished",0,0
"KLF2","finished",0,0
"KLF3","finished",0,0
"KLF4","finished",0,0
"KLF5","finished",0,0
"KLF6","finished",0,0
"KLF7","finished",0,0
"KLF8","gene_error",0,0
"KLF9","finished",0,0
"KLHDC1","finished",0,0
"KLHDC10","finished",0,0
"KLHDC2","finished",0,0
"KLHDC3","finished",0,0
"KLHDC4","finished",0,0
"KLHDC7A","finished",0,0
"KLHDC7B","finished",0,0
"KLHDC8A","finished",0,0
"KLHDC8B","finished",0,0
"KLHDC9","finished",0,0
"KLHL1","finished",0,0
"KLHL10","finished",0,0
"KLHL11","finished",0,0
"KLHL12","finished",0,0
"KLHL13","gene_error",0,0
"KLHL14","finished",0,0
"KLHL15","gene_error",0,0
"KLHL17","finished",0,0
"KLHL18","finished",0,0
"KLHL2","finished",0,0
"KLHL20","finished",0,0
"KLHL21","finished",0,0
"KLHL22","finished",0,0
"KLHL23","finished",0,0
"KLHL24","finished",0,0
"KLHL25","finished",0,0
"KLHL26","finished",0,0
"KLHL28","finished",0,0
"KLHL29","finished",0,0
"KLHL3","finished",0,0
"KLHL30","finished",0,0
"KLHL31","finished",0,0
"KLHL32","finished",0,0
"KLHL33","finished",0,0
"KLHL34","gene_error",0,0
"KLHL35","finished",0,0
"KLHL36","finished",0,0
"KLHL38","finished",0,0
"KLHL4","gene_error",0,0
"KLHL40","finished",0,0
"KLHL41","finished",0,0
"KLHL42","finished",0,0
"KLHL5","finished",0,0
"KLHL6","finished",0,0
"KLHL7","finished",0,0
"KLHL8","finished",0,0
"KLHL9","finished",0,0
"KLK1","finished",0,0
"KLK10","finished",0,0
"KLK11","finished",0,0
"KLK12","finished",0,0
"KLK13","finished",0,0
"KLK14","finished",0,0
"KLK15","finished",0,0
"KLK2","finished",0,0
"KLK3","finished",0,0
"KLK4","finished",0,0
"KLK5","finished",0,0
