"gene","status","n_tissue_errors","n_nonconverged"
"MUC7","finished",0,0
"MUCL1","finished",0,0
"MUL1","finished",0,0
"MUS81","finished",0,0
"MUSK","finished",0,0
"MUSTN1","finished",0,0
"MUTYH","finished",0,0
"MVB12A","finished",0,0
"MVB12B","finished",0,0
"MVD","finished",0,0
"MVK","finished",0,0
"MVP","finished",0,0
"MX1","finished",0,0
"MX2","finished",0,0
"MXD1","finished",0,0
"MXD3","finished",0,0
"MXD4","finished",0,0
"MXI1","finished",0,0
"MXRA5","gene_error",0,0
"MXRA7","finished",0,0
"MXRA8","finished",0,0
"MYADM","finished",0,0
"MYADML2","finished",0,0
"MYB","finished",0,0
"MYBBP1A","finished",0,0
"MYBL1","finished",0,0
"MYBL2","finished",0,0
"MYBPC1","finished",0,0
"MYBPC2","finished",0,0
"MYBPC3","finished",0,0
"MYBPH","finished",0,0
"MYBPHL","finished",0,0
"MYC","finished",0,0
"MYCBP","finished",0,0
"MYCBP2","finished",0,0
"MYCBPAP","finished",0,0
"MYCL","finished",0,0
"MYCN","finished",0,0
"MYCT1","finished",0,0
"MYD88","finished",0,0
"MYDGF","finished",0,0
"MYEF2","finished",0,0
"MYEOV","finished",0,0
"MYF5","finished",0,0
"MYF6","finished",0,0
"MYH1","finished",0,0
"MYH10","finished",0,0
"MYH11","finished",0,0
"MYH13","finished",0,0
"MYH14","finished",0,0
"MYH15","finished",0,0
"MYH2","finished",0,0
"MYH3","finished",0,0
"MYH4","finished",0,0
"MYH6","finished",0,0
"MYH7","finished",0,0
"MYH7B","finished",0,0
"MYH8","finished",0,0
"MYH9","finished",0,0
"MYL1","finished",0,0
"MYL10","finished",0,0
"MYL12A","finished",0,0
"MYL12B","finished",0,0
"MYL2","finished",0,0
"MYL3","finished",0,0
"MYL4","finished",0,0
"MYL5","finished",0,0
"MYL6","finished",0,0
"MYL6B","finished",0,0
"MYL7","finished",0,0
"MYL9","finished",0,0
"MYLIP","finished",0,0
"MYLK","finished",0,0
"MYLK2","finished",0,0
"MYLK3","finished",0,0
"MYLK4","finished",0,0
"MYLPF","finished",0,0
"MYNN","finished",0,0
"MYO10","finished",0,0
"MYO15A","finished",0,0
"MYO15B","finished",0,0
"MYO16","finished",0,0
"MYO18A","finished",0,0
"MYO18B","finished",0,0
"MYO19","finished",0,0
"MYO1A","finished",0,0
"MYO1B","finished",0,0
"MYO1C","finished",0,0
"MYO1D","finished",0,0
"MYO1E","finished",0,0
"MYO1F","finished",0,0
"MYO1G","finished",0,0
"MYO1H","finished",0,0
"MYO3A","finished",0,0
"MYO3B","finished",0,0
"MYO5A","finished",0,0
"MYO5B","finished",0,0
"MYO5C","finished",0,0
"MYO6","finished",0,0
"MYO7A","finished",0,0
