"gene","status","n_tissue_errors","n_nonconverged"
"POLR3K","finished",0,0
"POLRMT","finished",0,0
"POM121","finished",0,0
"POM121C","finished",0,0
"POM121L12","finished",0,0
"POM121L2","finished",0,0
"POMC","finished",0,0
"POMGNT1","finished",0,0
"POMGNT2","finished",0,0
"POMK","finished",0,0
"POMP","finished",0,0
"POMT1","finished",0,0
"POMT2","finished",0,0
"POMZP3","finished",0,0
"PON1","finished",0,0
"PON2","finished",0,0
"PON3","finished",0,0
"POP1","finished",0,0
"POP4","finished",0,0
"POP5","finished",0,0
"POP7","finished",0,0
"POPDC2","finished",0,0
"POPDC3","finished",0,0
"POR","finished",0,0
"PORCN","gene_error",0,0
"POSTN","finished",0,0
"POT1","finished",0,0
"POTEB","finished",0,0
"POTEB2","finished",0,0
"POTEB3","finished",0,0
"POTEC","finished",0,0
"POTED","finished",0,0
"POTEE","finished",0,0
"POTEF","finished",0,0
"POTEG","finished",0,0
"POTEH","finished",0,0
"POTEI","finished",0,0
"POTEJ","finished",0,0
"POTEM","finished",0,0
"POU1F1","finished",0,0
"POU2AF1","finished",0,0
"POU2F1","finished",0,0
"POU2F2","finished",0,0
"POU2F3","finished",0,0
"POU3F1","finished",0,0
"POU3F2","finished",0,0
"POU3F3","finished",0,0
"POU3F4","gene_error",0,0
"POU4F1","finished",0,0
"POU4F2","finished",0,0
"POU4F3","finished",0,0
"POU5F1","finished",0,0
"POU5F1B","finished",0,0
"POU5F2","finished",0,0
"POU6F1","finished",0,0
"POU6F2","finished",0,0
"PP2D1","finished",0,0
"PPA1","finished",0,0
"PPA2","finished",0,0
"PPAN","finished",0,0
"PPARA","finished",0,0
"PPARD","finished",0,0
"PPARG","finished",0,0
"PPARGC1A","finished",0,0
"PPARGC1B","finished",0,0
"PPAT","finished",0,0
"PPBP","finished",0,0
"PPCDC","finished",0,0
"PPCS","finished",0,0
"PPDPF","finished",0,0
"PPEF1","gene_error",0,0
"PPEF2","finished",0,0
"PPFIA1","finished",0,0
"PPFIA2","finished",0,0
"PPFIA3","finished",0,0
"PPFIA4","finished",0,0
"PPFIBP1","finished",0,0
"PPFIBP2","finished",0,0
"PPHLN1","finished",0,0
"PPIA","finished",0,0
"PPIAL4A","finished",0,0
"PPIAL4C","finished",0,0
"PPIAL4D","finished",0,0
"PPIAL4E","finished",0,0
"PPIAL4F","finished",0,0
"PPIAL4G","finished",0,0
"PPIB","finished",0,0
"PPIC","finished",0,0
"PPID","finished",0,0
"PPIE","finished",0,0
"PPIF","finished",0,0
"PPIG","finished",0,0
"PPIH","finished",0,0
"PPIL1","finished",0,0
"PPIL2","finished",0,0
"PPIL3","finished",0,0
"PPIL4","finished",0,0
"PPIL6","finished",0,0
"PPIP5K1","finished",0,0
"PPIP5K2","finished",0,0
