"gene","status","n_tissue_errors","n_nonconverged"
"ANKRD30BL","finished",0,0
"ANKRD31","finished",0,0
"ANKRD33","finished",0,0
"ANKRD33B","finished",0,0
"ANKRD34A","finished",0,0
"ANKRD34B","finished",0,0
"ANKRD34C","finished",0,0
"ANKRD35","finished",0,0
"ANKRD36","finished",0,0
"ANKRD36B","finished",0,0
"ANKRD36C","finished",0,0
"ANKRD37","finished",0,0
"ANKRD39","finished",0,0
"ANKRD40","finished",0,0
"ANKRD42","finished",0,0
"ANKRD44","finished",0,0
"ANKRD45","finished",0,0
"ANKRD46","finished",0,0
"ANKRD49","finished",0,0
"ANKRD50","finished",0,0
"ANKRD52","finished",0,0
"ANKRD53","finished",0,0
"ANKRD54","finished",0,0
"ANKRD55","finished",0,0
"ANKRD6","finished",0,0
"ANKRD60","finished",0,0
"ANKRD61","finished",0,0
"ANKRD62","finished",0,0
"ANKRD63","finished",0,0
"ANKRD65","finished",0,0
"ANKRD66","finished",0,0
"ANKRD7","finished",0,0
"ANKRD9","finished",0,0
"ANKS1A","finished",0,0
"ANKS1B","finished",0,0
"ANKS3","finished",0,0
"ANKS4B","finished",0,0
"ANKS6","finished",0,0
"ANKUB1","finished",0,0
"ANKZF1","finished",0,0
"ANLN","finished",0,0
"ANO1","finished",0,0
"ANO10","finished",0,0
"ANO2","finished",0,0
"ANO3","finished",0,0
"ANO4","finished",0,0
"ANO5","finished",0,0
"ANO6","finished",0,0
"ANO7","finished",0,0
"ANO8","finished",0,0
"ANO9","finished",0,0
"ANOS1","gene_error",0,0
"ANP32A","finished",0,0
"ANP32B","finished",0,0
"ANP32D","finished",0,0
"ANP32E","finished",0,0
"ANPEP","finished",0,0
"ANTXR1","finished",0,0
"ANTXR2","finished",0,0
"ANTXRL","finished",0,0
"ANXA1","finished",0,0
"ANXA10","finished",0,0
"ANXA11","finished",0,0
"ANXA13","finished",0,0
"ANXA2","finished",0,0
"ANXA2R","finished",0,0
"ANXA3","finished",0,0
"ANXA4","finished",0,0
"ANXA5","finished",0,0
"ANXA6","finished",0,0
"ANXA7","finished",0,0
"ANXA8","finished",0,0
"ANXA8L1","finished",0,0
"ANXA9","finished",0,0
"AOAH","finished",0,0
"AOC1","finished",0,0
"AOC2","finished",0,0
"AOC3","finished",0,0
"AOX1","finished",0,0
"AP006621.6","finished",0,0
"AP1AR","finished",0,0
"AP1B1","finished",0,0
"AP1G1","finished",0,0
"AP1G2","finished",0,0
"AP1M1","finished",0,0
"AP1M2","finished",0,0
"AP1S1","finished",0,0
"AP1S2","gene_error",0,0
"AP1S3","finished",0,0
"AP2A1","finished",0,0
"AP2A2","finished",0,0
"AP2B1","finished",0,0
"AP2M1","finished",0,0
"AP2S1","finished",0,0
"AP3B1","finished",0,0
"AP3B2","finished",0,0
"AP3D1","finished",0,0
"AP3M1","finished",0,0
"AP3M2","finished",0,0
"AP3S1","finished",0,0
