"gene","status","n_tissue_errors","n_nonconverged"
"ATP10A","finished",0,0
"ATP10B","finished",0,0
"ATP10D","finished",0,0
"ATP11A","finished",0,0
"ATP11B","finished",0,0
"ATP11C","gene_error",0,0
"ATP12A","finished",0,0
"ATP13A1","finished",0,0
"ATP13A2","finished",0,0
"ATP13A3","finished",0,0
"ATP13A4","finished",0,0
"ATP13A5","finished",0,0
"ATP1A1","finished",0,0
"ATP1A2","finished",0,0
"ATP1A3","finished",0,0
"ATP1A4","finished",0,0
"ATP1B1","finished",0,0
"ATP1B2","finished",0,0
"ATP1B3","finished",0,0
"ATP1B4","gene_error",0,0
"ATP23","finished",0,0
"ATP2A1","finished",0,0
"ATP2A2","finished",0,0
"ATP2A3","finished",0,0
"ATP2B1","finished",0,0
"ATP2B2","finished",0,0
"ATP2B3","gene_error",0,0
"ATP2B4","finished",0,0
"ATP2C1","finished",0,0
"ATP2C2","finished",0,0
"ATP4A","finished",0,0
"ATP4B","finished",0,0
"ATP6AP1","gene_error",0,0
"ATP6AP2","gene_error",0,0
"ATP6V0A1","finished",0,0
"ATP6V0A2","finished",0,0
"ATP6V0A4","finished",0,0
"ATP6V0B","finished",0,0
"ATP6V0C","finished",0,0
"ATP6V0D1","finished",0,0
"ATP6V0D2","finished",0,0
"ATP6V0E1","finished",0,0
"ATP6V0E2","finished",0,0
"ATP6V1A","finished",0,0
"ATP6V1B1","finished",0,0
"ATP6V1B2","finished",0,0
"ATP6V1C1","finished",0,0
"ATP6V1C2","finished",0,0
"ATP6V1D","finished",0,0
"ATP6V1E1","finished",0,0
"ATP6V1E2","finished",0,0
"ATP6V1F","finished",0,0
"ATP6V1G1","finished",0,0
"ATP6V1G2","finished",0,0
"ATP6V1G3","finished",0,0
"ATP6V1H","finished",0,0
"ATP7A","gene_error",0,0
"ATP7B","finished",0,0
"ATP8A1","finished",0,0
"ATP8A2","finished",0,0
"ATP8B1","finished",0,0
"ATP8B2","finished",0,0
"ATP8B3","finished",0,0
"ATP8B4","finished",0,0
"ATP9A","finished",0,0
"ATP9B","finished",0,0
"ATPAF1","finished",0,0
"ATPAF2","finished",0,0
"ATR","finished",0,0
"ATRAID","finished",0,0
"ATRIP","finished",0,0
"ATRN","finished",0,0
"ATRNL1","finished",0,0
"ATRX","gene_error",0,0
"ATXN1","finished",0,0
"ATXN10","finished",0,0
"ATXN1L","finished",0,0
"ATXN2","finished",0,0
"ATXN2L","finished",0,0
"ATXN3","finished",0,0
"ATXN3L","gene_error",0,0
"ATXN7","finished",0,0
"ATXN7L1","finished",0,0
"ATXN7L2","finished",0,0
"ATXN7L3","finished",0,0
"ATXN7L3B","finished",0,0
"AUH","finished",0,0
"AUNIP","finished",0,0
"AUP1","finished",0,0
"AURKA","finished",0,0
"AURKAIP1","finished",0,0
"AURKB","finished",0,0
"AURKC","finished",0,0
"AUTS2","finished",0,0
"AVEN","finished",0,0
"AVIL","finished",0,0
"AVL9","finished",0,0
"AVP","finished",0,0
"AVPI1","finished",0,0
"AVPR1A","finished",0,0
