"gene","status","n_tissue_errors","n_nonconverged"
"SLC2A7","finished",0,0
"SLC2A8","finished",0,0
"SLC2A9","finished",0,0
"SLC30A1","finished",0,0
"SLC30A10","finished",0,0
"SLC30A2","finished",0,0
"SLC30A3","finished",0,0
"SLC30A4","finished",0,0
"SLC30A5","finished",0,0
"SLC30A6","finished",0,0
"SLC30A7","finished",0,0
"SLC30A8","finished",0,0
"SLC30A9","finished",0,0
"SLC31A1","finished",0,0
"SLC31A2","finished",0,0
"SLC32A1","finished",0,0
"SLC33A1","finished",0,0
"SLC34A1","finished",0,0
"SLC34A2","finished",0,0
"SLC34A3","finished",0,0
"SLC35A1","finished",0,0
"SLC35A2","gene_error",0,0
"SLC35A3","finished",0,0
"SLC35A4","finished",0,0
"SLC35A5","finished",0,0
"SLC35B1","finished",0,0
"SLC35B2","finished",0,0
"SLC35B3","finished",0,0
"SLC35B4","finished",0,0
"SLC35C1","finished",0,0
"SLC35C2","finished",0,0
"SLC35D1","finished",0,0
"SLC35D2","finished",0,0
"SLC35D3","finished",0,0
"SLC35E1","finished",0,0
"SLC35E2B","finished",0,0
"SLC35E3","finished",0,0
"SLC35E4","finished",0,0
"SLC35F1","finished",0,0
"SLC35F2","finished",0,0
"SLC35F3","finished",0,0
"SLC35F4","finished",0,0
"SLC35F5","finished",0,0
"SLC35F6","finished",0,0
"SLC35G1","finished",0,0
"SLC35G2","finished",0,0
"SLC35G3","finished",0,0
"SLC35G4","finished",0,0
"SLC35G5","finished",0,0
"SLC35G6","finished",0,0
"SLC36A1","finished",0,0
"SLC36A2","finished",0,0
"SLC36A3","finished",0,0
"SLC36A4","finished",0,0
"SLC37A1","finished",0,0
"SLC37A2","finished",0,0
"SLC37A3","finished",0,0
"SLC37A4","finished",0,0
"SLC38A1","finished",0,0
"SLC38A10","finished",0,0
"SLC38A11","finished",0,0
"SLC38A2","finished",0,0
"SLC38A3","finished",0,0
"SLC38A4","finished",0,0
"SLC38A5","gene_error",0,0
"SLC38A6","finished",0,0
"SLC38A7","finished",0,0
"SLC38A8","finished",0,0
"SLC38A9","finished",0,0
"SLC39A1","finished",0,0
"SLC39A10","finished",0,0
"SLC39A11","finished",0,0
"SLC39A12","finished",0,0
"SLC39A13","finished",0,0
"SLC39A14","finished",0,0
"SLC39A2","finished",0,0
"SLC39A3","finished",0,0
"SLC39A4","finished",0,0
"SLC39A5","finished",0,0
"SLC39A6","finished",0,0
"SLC39A7","finished",0,0
"SLC39A8","finished",0,0
"SLC39A9","finished",0,0
"SLC3A1","finished",0,0
"SLC3A2","finished",0,0
"SLC40A1","finished",0,0
"SLC41A1","finished",0,0
"SLC41A2","finished",0,0
"SLC41A3","finished",0,0
"SLC43A1","finished",0,0
"SLC43A2","finished",0,0
"SLC43A3","finished",0,0
"SLC44A1","finished",0,0
"SLC44A2","finished",0,0
"SLC44A3","finished",0,0
"SLC44A4","finished",0,0
"SLC44A5","finished",0,0
"SLC45A1","finished",0,0
"SLC45A2","finished",0,0
"SLC45A3","finished",0,0
