"gene","status","n_tissue_errors","n_nonconverged"
"PRKCI","finished",0,0
"PRKCQ","finished",0,0
"PRKCSH","finished",0,0
"PRKCZ","finished",0,0
"PRKD1","finished",0,0
"PRKD2","finished",0,0
"PRKD3","finished",0,0
"PRKDC","finished",0,0
"PRKG1","finished",0,0
"PRKG2","finished",0,0
"PRKRA","finished",0,0
"PRKRIP1","finished",0,0
"PRKX","gene_error",0,0
"PRL","finished",0,0
"PRLH","finished",0,0
"PRLHR","finished",0,0
"PRLR","finished",0,0
"PRM1","finished",0,0
"PRM2","finished",0,0
"PRM3","finished",0,0
"PRMT1","finished",0,0
"PRMT2","finished",0,0
"PRMT3","finished",0,0
"PRMT5","finished",0,0
"PRMT6","finished",0,0
"PRMT7","finished",0,0
"PRMT8","finished",0,0
"PRMT9","finished",0,0
"PRND","finished",0,0
"PRNP","finished",0,0
"PROB1","finished",0,0
"PROC","finished",0,0
"PROCA1","finished",0,0
"PROCR","finished",0,0
"PRODH","finished",0,0
"PRODH2","finished",0,0
"PROK1","finished",0,0
"PROK2","finished",0,0
"PROKR1","finished",0,0
"PROKR2","finished",0,0
"PROM1","finished",0,0
"PROM2","finished",0,0
"PROP1","finished",0,0
"PROS1","finished",0,0
"PROSER1","finished",0,0
"PROSER2","finished",0,0
"PROSER3","finished",0,0
"PROX1","finished",0,0
"PROX2","finished",0,0
"PROZ","finished",0,0
"PRPF18","finished",0,0
"PRPF19","finished",0,0
"PRPF3","finished",0,0
"PRPF31","finished",0,0
"PRPF38A","finished",0,0
"PRPF38B","finished",0,0
"PRPF39","finished",0,0
"PRPF4","finished",0,0
"PRPF40A","finished",0,0
"PRPF40B","finished",0,0
"PRPF4B","finished",0,0
"PRPF6","finished",0,0
"PRPF8","finished",0,0
"PRPH","finished",0,0
"PRPH2","finished",0,0
"PRPS1","gene_error",0,0
"PRPS1L1","finished",0,0
"PRPS2","gene_error",0,0
"PRPSAP1","finished",0,0
"PRPSAP2","finished",0,0
"PRR11","finished",0,0
"PRR12","finished",0,0
"PRR13","finished",0,0
"PRR14","finished",0,0
"PRR14L","finished",0,0
"PRR15","finished",0,0
"PRR15L","finished",0,0
"PRR16","finished",0,0
"PRR18","finished",0,0
"PRR19","finished",0,0
"PRR20A","finished",0,0
"PRR20B","finished",0,0
"PRR20C","finished",0,0
"PRR20D","finished",0,0
"PRR20E","finished",0,0
"PRR22","finished",0,0
"PRR23A","finished",0,0
"PRR23B","finished",0,0
"PRR23C","finished",0,0
"PRR23D1","finished",0,0
"PRR23D2","finished",0,0
"PRR27","finished",0,0
"PRR29","finished",0,0
"PRR3","finished",0,0
"PRR30","finished",0,0
"PRR32","gene_error",0,0
"PRR33","finished",0,0
"PRR35","finished",0,0
"PRR36","finished",0,0
"PRR4","finished",0,0
