"gene","status","n_tissue_errors","n_nonconverged"
"ZNF45","finished",0,0
"ZNF451","finished",0,0
"ZNF454","finished",0,0
"ZNF460","finished",0,0
"ZNF461","finished",0,0
"ZNF462","finished",0,0
"ZNF467","finished",0,0
"ZNF468","finished",0,0
"ZNF469","finished",0,0
"ZNF470","finished",0,0
"ZNF471","finished",0,0
"ZNF473","finished",0,0
"ZNF474","finished",0,0
"ZNF479","finished",0,0
"ZNF48","finished",0,0
"ZNF480","finished",0,0
"ZNF483","finished",0,0
"ZNF484","finished",0,0
"ZNF485","finished",0,0
"ZNF486","finished",0,0
"ZNF487","finished",0,0
"ZNF488","finished",0,0
"ZNF490","finished",0,0
"ZNF491","finished",0,0
"ZNF492","finished",0,0
"ZNF493","finished",0,0
"ZNF496","finished",0,0
"ZNF497","finished",0,0
"ZNF500","finished",0,0
"ZNF501","finished",0,0
"ZNF502","finished",0,0
"ZNF503","finished",0,0
"ZNF506","finished",0,0
"ZNF507","finished",0,0
"ZNF510","finished",0,0
"ZNF511","finished",0,0
"ZNF512","finished",0,0
"ZNF512B","finished",0,0
"ZNF513","finished",0,0
"ZNF514","finished",0,0
"ZNF516","finished",0,0
"ZNF517","finished",0,0
"ZNF518A","finished",0,0
"ZNF518B","finished",0,0
"ZNF519","finished",0,0
"ZNF521","finished",0,0
"ZNF524","finished",0,0
"ZNF525","finished",0,0
"ZNF526","finished",0,0
"ZNF527","finished",0,0
"ZNF528","finished",0,0
"ZNF529","finished",0,0
"ZNF530","finished",0,0
"ZNF532","finished",0,0
"ZNF534","finished",0,0
"ZNF536","finished",0,0
"ZNF540","finished",0,0
"ZNF541","finished",0,0
"ZNF543","finished",0,0
"ZNF544","finished",0,0
"ZNF546","finished",0,0
"ZNF547","finished",0,0
"ZNF548","finished",0,0
"ZNF549","finished",0,0
"ZNF550","finished",0,0
"ZNF551","finished",0,0
"ZNF552","finished",0,0
"ZNF554","finished",0,0
"ZNF555","finished",0,0
"ZNF556","finished",0,0
"ZNF557","finished",0,0
"ZNF558","finished",0,0
"ZNF559","finished",0,0
"ZNF559-ZNF177","finished",0,0
"ZNF560","finished",0,0
"ZNF561","finished",0,0
"ZNF562","finished",0,0
"ZNF563","finished",0,0
"ZNF564","finished",0,0
"ZNF565","finished",0,0
"ZNF566","finished",0,0
"ZNF567","finished",0,0
"ZNF568","finished",0,0
"ZNF569","finished",0,0
"ZNF57","finished",0,0
"ZNF570","finished",0,0
"ZNF571","finished",0,0
"ZNF572","finished",0,0
"ZNF573","finished",0,0
"ZNF574","finished",0,0
"ZNF575","finished",0,0
"ZNF576","finished",0,0
"ZNF577","finished",0,0
"ZNF578","finished",0,0
"ZNF579","finished",0,0
"ZNF580","finished",0,0
"ZNF581","finished",0,0
"ZNF582","finished",0,0
"ZNF583","finished",0,0
"ZNF584","finished",0,0
