"gene","status","n_tissue_errors","n_nonconverged"
"SPINK1","finished",0,0
"SPINK13","finished",0,0
"SPINK14","finished",0,0
"SPINK2","finished",0,0
"SPINK4","finished",0,0
"SPINK5","finished",0,0
"SPINK6","finished",0,0
"SPINK7","finished",0,0
"SPINK8","finished",0,0
"SPINK9","finished",0,0
"SPINT1","finished",0,0
"SPINT2","finished",0,0
"SPINT3","finished",0,0
"SPINT4","finished",0,0
"SPIRE1","finished",0,0
"SPIRE2","finished",0,0
"SPN","finished",0,0
"SPNS1","finished",0,0
"SPNS2","finished",0,0
"SPNS3","finished",0,0
"SPO11","finished",0,0
"SPOCD1","finished",0,0
"SPOCK1","finished",0,0
"SPOCK2","finished",0,0
"SPOCK3","finished",0,0
"SPON1","finished",0,0
"SPON2","finished",0,0
"SPOP","finished",0,0
"SPOPL","finished",0,0
"SPOUT1","finished",0,0
"SPP1","finished",0,0
"SPP2","finished",0,0
"SPPL2A","finished",0,0
"SPPL2B","finished",0,0
"SPPL2C","finished",0,0
"SPPL3","finished",0,0
"SPR","finished",0,0
"SPRED1","finished",0,0
"SPRED2","finished",0,0
"SPRED3","finished",0,0
"SPRN","finished",0,0
"SPRR1A","finished",0,0
"SPRR1B","finished",0,0
"SPRR2A","finished",0,0
"SPRR2B","finished",0,0
"SPRR2D","finished",0,0
"SPRR2E","finished",0,0
"SPRR2F","finished",0,0
"SPRR2G","finished",0,0
"SPRR3","finished",0,0
"SPRR4","finished",0,0
"SPRTN","finished",0,0
"SPRY1","finished",0,0
"SPRY2","finished",0,0
"SPRY3","gene_error",0,0
"SPRY4","finished",0,0
"SPRYD3","finished",0,0
"SPRYD4","finished",0,0
"SPRYD7","finished",0,0
"SPSB1","finished",0,0
"SPSB2","finished",0,0
"SPSB3","finished",0,0
"SPSB4","finished",0,0
"SPTA1","finished",0,0
"SPTAN1","finished",0,0
"SPTB","finished",0,0
"SPTBN1","finished",0,0
"SPTBN2","finished",0,0
"SPTBN4","finished",0,0
"SPTBN5","finished",0,0
"SPTLC1","finished",0,0
"SPTLC2","finished",0,0
"SPTLC3","finished",0,0
"SPTSSA","finished",0,0
"SPTSSB","finished",0,0
"SPTY2D1","finished",0,0
"SPX","finished",0,0
"SPZ1","finished",0,0
"SQLE","finished",0,0
"SQSTM1","finished",0,0
"SRA1","finished",0,0
"SRBD1","finished",0,0
"SRC","finished",0,0
"SRCAP","finished",0,0
"SRCIN1","finished",0,0
"SRD5A1","finished",0,0
"SRD5A2","finished",0,0
"SRD5A3","finished",0,0
"SREBF1","finished",0,0
"SREBF2","finished",0,0
"SREK1","finished",0,0
"SREK1IP1","finished",0,0
"SRF","finished",0,0
"SRFBP1","finished",0,0
"SRGAP1","finished",0,0
"SRGAP2","finished",0,0
"SRGAP2B","finished",0,0
"SRGAP2C","finished",0,0
"SRGAP3","finished",0,0
"SRGN","finished",0,0
