"gene","status","n_tissue_errors","n_nonconverged"
"PCDHGA7","finished",0,0
"PCDHGA8","finished",0,0
"PCDHGA9","finished",0,0
"PCDHGB1","finished",0,0
"PCDHGB2","finished",0,0
"PCDHGB3","finished",0,0
"PCDHGB4","finished",0,0
"PCDHGB5","finished",0,0
"PCDHGB6","finished",0,0
"PCDHGB7","finished",0,0
"PCDHGC3","finished",0,0
"PCDHGC4","finished",0,0
"PCDHGC5","finished",0,0
"PCED1A","finished",0,0
"PCED1B","finished",0,0
"PCF11","finished",0,0
"PCGF1","finished",0,0
"PCGF2","finished",0,0
"PCGF3","finished",0,0
"PCGF5","finished",0,0
"PCGF6","finished",0,0
"PCID2","finished",0,0
"PCIF1","finished",0,0
"PCK1","finished",0,0
"PCK2","finished",0,0
"PCLAF","finished",0,0
"PCLO","finished",0,0
"PCM1","finished",0,0
"PCMT1","finished",0,0
"PCMTD1","finished",0,0
"PCMTD2","finished",0,0
"PCNA","finished",0,0
"PCNP","finished",0,0
"PCNT","finished",0,0
"PCNX1","finished",0,0
"PCNX2","finished",0,0
"PCNX3","finished",0,0
"PCNX4","finished",0,0
"PCOLCE","finished",0,0
"PCOLCE2","finished",0,0
"PCP2","finished",0,0
"PCP4","finished",0,0
"PCP4L1","finished",0,0
"PCSK1","finished",0,0
"PCSK1N","gene_error",0,0
"PCSK2","finished",0,0
"PCSK4","finished",0,0
"PCSK5","finished",0,0
"PCSK6","finished",0,0
"PCSK7","finished",0,0
"PCSK9","finished",0,0
"PCTP","finished",0,0
"PCYOX1","finished",0,0
"PCYOX1L","finished",0,0
"PCYT1A","finished",0,0
"PCYT1B","gene_error",0,0
"PCYT2","finished",0,0
"PDAP1","finished",0,0
"PDC","finished",0,0
"PDCD1","finished",0,0
"PDCD10","finished",0,0
"PDCD11","finished",0,0
"PDCD1LG2","finished",0,0
"PDCD2","finished",0,0
"PDCD2L","finished",0,0
"PDCD4","finished",0,0
"PDCD5","finished",0,0
"PDCD6","finished",0,0
"PDCD6IP","finished",0,0
"PDCD7","finished",0,0
"PDCL","finished",0,0
"PDCL2","finished",0,0
"PDCL3","finished",0,0
"PDE10A","finished",0,0
"PDE11A","finished",0,0
"PDE12","finished",0,0
"PDE1A","finished",0,0
"PDE1B","finished",0,0
"PDE1C","finished",0,0
"PDE2A","finished",0,0
"PDE3A","finished",0,0
"PDE3B","finished",0,0
"PDE4A","finished",0,0
"PDE4B","finished",0,0
"PDE4C","finished",0,0
"PDE4D","finished",0,0
"PDE4DIP","finished",0,0
"PDE5A","finished",0,0
"PDE6A","finished",0,0
"PDE6B","finished",0,0
"PDE6C","finished",0,0
"PDE6D","finished",0,0
"PDE6G","finished",0,0
"PDE6H","finished",0,0
"PDE7A","finished",0,0
"PDE7B","finished",0,0
"PDE8A","finished",0,0
"PDE8B","finished",0,0
"PDE9A","finished",0,0
"PDF","finished",0,0
