"gene","status","n_tissue_errors","n_nonconverged"
"GTPBP4","finished",0,0
"GTPBP6","gene_error",0,0
"GTPBP8","finished",0,0
"GTSE1","finished",0,0
"GTSF1","finished",0,0
"GTSF1L","finished",0,0
"GUCA1A","finished",0,0
"GUCA1B","finished",0,0
"GUCA1C","finished",0,0
"GUCA2A","finished",0,0
"GUCA2B","finished",0,0
"GUCD1","finished",0,0
"GUCY1A2","finished",0,0
"GUCY2C","finished",0,0
"GUCY2D","finished",0,0
"GUCY2F","gene_error",0,0
"GUF1","finished",0,0
"GUK1","finished",0,0
"GULP1","finished",0,0
"GUSB","finished",0,0
"GXYLT1","finished",0,0
"GXYLT2","finished",0,0
"GYG1","finished",0,0
"GYG2","gene_error",0,0
"GYPA","finished",0,0
"GYPB","finished",0,0
"GYPC","finished",0,0
"GYPE","finished",0,0
"GYS1","finished",0,0
"GYS2","finished",0,0
"GZF1","finished",0,0
"GZMA","finished",0,0
"GZMB","finished",0,0
"GZMH","finished",0,0
"GZMK","finished",0,0
"GZMM","finished",0,0
"H6PD","finished",0,0
"HAAO","finished",0,0
"HABP2","finished",0,0
"HABP4","finished",0,0
"HACD1","finished",0,0
"HACD2","finished",0,0
"HACD3","finished",0,0
"HACD4","finished",0,0
"HACE1","finished",0,0
"HACL1","finished",0,0
"HADH","finished",0,0
"HADHA","finished",0,0
"HADHB","finished",0,0
"HAGH","finished",0,0
"HAGHL","finished",0,0
"HAL","finished",0,0
"HAMP","finished",0,0
"HAND1","finished",0,0
"HAND2","finished",0,0
"HAO1","finished",0,0
"HAO2","finished",0,0
"HAP1","finished",0,0
"HAPLN1","finished",0,0
"HAPLN2","finished",0,0
"HAPLN3","finished",0,0
"HAPLN4","finished",0,0
"HARBI1","finished",0,0
"HARS2","finished",0,0
"HAS1","finished",0,0
"HAS2","finished",0,0
"HAS3","finished",0,0
"HAT1","finished",0,0
"HAUS1","finished",0,0
"HAUS2","finished",0,0
"HAUS3","finished",0,0
"HAUS4","finished",0,0
"HAUS5","finished",0,0
"HAUS6","finished",0,0
"HAUS7","gene_error",0,0
"HAUS8","finished",0,0
"HAVCR1","finished",0,0
"HAVCR2","finished",0,0
"HAX1","finished",0,0
"HBA1","finished",0,0
"HBA2","finished",0,0
"HBB","finished",0,0
"HBD","finished",0,0
"HBE1","finished",0,0
"HBEGF","finished",0,0
"HBG1","finished",0,0
"HBG2","finished",0,0
"HBM","finished",0,0
"HBP1","finished",0,0
"HBQ1","finished",0,0
"HBS1L","finished",0,0
"HBZ","finished",0,0
"HCAR1","finished",0,0
"HCAR2","finished",0,0
"HCAR3","finished",0,0
"HCCS","gene_error",0,0
"HCFC1","gene_error",0,0
"HCFC1R1","finished",0,0
"HCFC2","finished",0,0
"HCK","finished",0,0
