"gene","status","n_tissue_errors","n_nonconverged"
"SASH3","gene_error",0,0
"SASS6","finished",0,0
"SAT1","gene_error",0,0
"SAT2","finished",0,0
"SATB1","finished",0,0
"SATB2","finished",0,0
"SATL1","gene_error",0,0
"SAV1","finished",0,0
"SAXO1","finished",0,0
"SAXO2","finished",0,0
"SAYSD1","finished",0,0
"SBDS","finished",0,0
"SBF1","finished",0,0
"SBF2","finished",0,0
"SBK1","finished",0,0
"SBK2","finished",0,0
"SBK3","finished",0,0
"SBNO1","finished",0,0
"SBNO2","finished",0,0
"SBSN","finished",0,0
"SBSPON","finished",0,0
"SC5D","finished",0,0
"SCAF1","finished",0,0
"SCAF11","finished",0,0
"SCAF4","finished",0,0
"SCAF8","finished",0,0
"SCAI","finished",0,0
"SCAMP1","finished",0,0
"SCAMP2","finished",0,0
"SCAMP3","finished",0,0
"SCAMP4","finished",0,0
"SCAMP5","finished",0,0
"SCAND1","finished",0,0
"SCAP","finished",0,0
"SCAPER","finished",0,0
"SCARA3","finished",0,0
"SCARA5","finished",0,0
"SCARB1","finished",0,0
"SCARB2","finished",0,0
"SCARF1","finished",0,0
"SCARF2","finished",0,0
"SCART1","finished",0,0
"SCCPDH","finished",0,0
"SCD","finished",0,0
"SCD5","finished",0,0
"SCEL","finished",0,0
"SCFD1","finished",0,0
"SCFD2","finished",0,0
"SCG2","finished",0,0
"SCG3","finished",0,0
"SCG5","finished",0,0
"SCGB1A1","finished",0,0
"SCGB1C1","finished",0,0
"SCGB1C2","finished",0,0
"SCGB1D1","finished",0,0
"SCGB1D2","finished",0,0
"SCGB1D4","finished",0,0
"SCGB2A1","finished",0,0
"SCGB2A2","finished",0,0
"SCGB2B2","finished",0,0
"SCGB3A1","finished",0,0
"SCGB3A2","finished",0,0
"SCGN","finished",0,0
"SCHIP1","finished",0,0
"SCIMP","finished",0,0
"SCIN","finished",0,0
"SCLT1","finished",0,0
"SCLY","finished",0,0
"SCMH1","finished",0,0
"SCML1","gene_error",0,0
"SCML2","gene_error",0,0
"SCML4","finished",0,0
"SCN10A","finished",0,0
"SCN11A","finished",0,0
"SCN1A","finished",0,0
"SCN1B","finished",0,0
"SCN2A","finished",0,0
"SCN2B","finished",0,0
"SCN3A","finished",0,0
"SCN3B","finished",0,0
"SCN4A","finished",0,0
"SCN4B","finished",0,0
"SCN5A","finished",0,0
"SCN7A","finished",0,0
"SCN8A","finished",0,0
"SCN9A","finished",0,0
"SCNM1","finished",0,0
"SCNN1A","finished",0,0
"SCNN1B","finished",0,0
"SCNN1D","finished",0,0
"SCNN1G","finished",0,0
"SCO1","finished",0,0
"SCO2","finished",0,0
"SCOC","finished",0,0
"SCP2","finished",0,0
"SCP2D1","finished",0,0
"SCPEP1","finished",0,0
"SCRG1","finished",0,0
"SCRIB","finished",0,0
"SCRN1","finished",0,0
