"gene","status","n_tissue_errors","n_nonconverged"
"ZDHHC5","finished",0,0
"ZDHHC6","finished",0,0
"ZDHHC7","finished",0,0
"ZDHHC8","finished",0,0
"ZDHHC9","gene_error",0,0
"ZEB1","finished",0,0
"ZEB2","finished",0,0
"ZER1","finished",0,0
"ZFAND1","finished",0,0
"ZFAND2A","finished",0,0
"ZFAND2B","finished",0,0
"ZFAND3","finished",0,0
"ZFAND4","finished",0,0
"ZFAND5","finished",0,0
"ZFAND6","finished",0,0
"ZFAT","finished",0,0
"ZFC3H1","finished",0,0
"ZFHX2","finished",0,0
"ZFHX3","finished",0,0
"ZFHX4","finished",0,0
"ZFP1","finished",0,0
"ZFP14","finished",0,0
"ZFP2","finished",0,0
"ZFP28","finished",0,0
"ZFP3","finished",0,0
"ZFP30","finished",0,0
"ZFP36","finished",0,0
"ZFP36L1","finished",0,0
"ZFP36L2","finished",0,0
"ZFP37","finished",0,0
"ZFP41","finished",0,0
"ZFP42","finished",0,0
"ZFP57","finished",0,0
"ZFP62","finished",0,0
"ZFP64","finished",0,0
"ZFP69","finished",0,0
"ZFP69B","finished",0,0
"ZFP82","finished",0,0
"ZFP90","finished",0,0
"ZFP91","finished",0,0
"ZFP92","gene_error",0,0
"ZFPL1","finished",0,0
"ZFPM1","finished",0,0
"ZFPM2","finished",0,0
"ZFR","finished",0,0
"ZFR2","finished",0,0
"ZFX","gene_error",0,0
"ZFY","gene_error",0,0
"ZFYVE1","finished",0,0
"ZFYVE16","finished",0,0
"ZFYVE19","finished",0,0
"ZFYVE21","finished",0,0
"ZFYVE26","finished",0,0
"ZFYVE27","finished",0,0
"ZFYVE28","finished",0,0
"ZFYVE9","finished",0,0
"ZG16","finished",0,0
"ZG16B","finished",0,0
"ZGLP1","finished",0,0
"ZGPAT","finished",0,0
"ZGRF1","finished",0,0
"ZHX1","finished",0,0
"ZHX2","finished",0,0
"ZHX3","finished",0,0
"ZIC1","finished",0,0
"ZIC2","finished",0,0
"ZIC3","gene_error",0,0
"ZIC4","finished",0,0
"ZIC5","finished",0,0
"ZIK1","finished",0,0
"ZIM2","finished",0,0
"ZIM3","finished",0,0
"ZKSCAN1","finished",0,0
"ZKSCAN2","finished",0,0
"ZKSCAN3","finished",0,0
"ZKSCAN4","finished",0,0
"ZKSCAN5","finished",0,0
"ZKSCAN7","finished",0,0
"ZKSCAN8","finished",0,0
"ZMAT1","gene_error",0,0
"ZMAT2","finished",0,0
"ZMAT3","finished",0,0
"ZMAT4","finished",0,0
"ZMAT5","finished",0,0
"ZMIZ1","finished",0,0
"ZMIZ2","finished",0,0
"ZMPSTE24","finished",0,0
"ZMYM1","finished",0,0
"ZMYM2","finished",0,0
"ZMYM3","gene_error",0,0
"ZMYM4","finished",0,0
"ZMYM5","finished",0,0
"ZMYM6","finished",0,0
"ZMYND10","finished",0,0
"ZMYND11","finished",0,0
"ZMYND12","finished",0,0
"ZMYND15","finished",0,0
"ZMYND19","finished",0,0
"ZMYND8","finished",0,0
"ZNF10","finished",0,0
