"gene","status","n_tissue_errors","n_nonconverged"
"SLC45A4","finished",0,0
"SLC46A1","finished",0,0
"SLC46A2","finished",0,0
"SLC46A3","finished",0,0
"SLC47A1","finished",0,0
"SLC47A2","finished",0,0
"SLC48A1","finished",0,0
"SLC4A1","finished",0,0
"SLC4A10","finished",0,0
"SLC4A11","finished",0,0
"SLC4A1AP","finished",0,0
"SLC4A2","finished",0,0
"SLC4A3","finished",0,0
"SLC4A4","finished",0,0
"SLC4A5","finished",0,0
"SLC4A7","finished",0,0
"SLC4A8","finished",0,0
"SLC4A9","finished",0,0
"SLC50A1","finished",0,0
"SLC51A","finished",0,0
"SLC51B","finished",0,0
"SLC52A1","finished",0,0
"SLC52A2","finished",0,0
"SLC52A3","finished",0,0
"SLC5A1","finished",0,0
"SLC5A10","finished",0,0
"SLC5A11","finished",0,0
"SLC5A12","finished",0,0
"SLC5A2","finished",0,0
"SLC5A3","finished",0,0
"SLC5A4","finished",0,0
"SLC5A5","finished",0,0
"SLC5A6","finished",0,0
"SLC5A7","finished",0,0
"SLC5A8","finished",0,0
"SLC5A9","finished",0,0
"SLC6A1","finished",0,0
"SLC6A11","finished",0,0
"SLC6A12","finished",0,0
"SLC6A13","finished",0,0
"SLC6A14","gene_error",0,0
"SLC6A15","finished",0,0
"SLC6A16","finished",0,0
"SLC6A17","finished",0,0
"SLC6A18","finished",0,0
"SLC6A19","finished",0,0
"SLC6A2","finished",0,0
"SLC6A20","finished",0,0
"SLC6A3","finished",0,0
"SLC6A4","finished",0,0
"SLC6A5","finished",0,0
"SLC6A6","finished",0,0
"SLC6A7","finished",0,0
"SLC6A8","gene_error",0,0
"SLC6A9","finished",0,0
"SLC7A1","finished",0,0
"SLC7A10","finished",0,0
"SLC7A11","finished",0,0
"SLC7A13","finished",0,0
"SLC7A14","finished",0,0
"SLC7A2","finished",0,0
"SLC7A3","gene_error",0,0
"SLC7A4","finished",0,0
"SLC7A5","finished",0,0
"SLC7A6","finished",0,0
"SLC7A6OS","finished",0,0
"SLC7A7","finished",0,0
"SLC7A8","finished",0,0
"SLC7A9","finished",0,0
"SLC8A1","finished",0,0
"SLC8A2","finished",0,0
"SLC8A3","finished",0,0
"SLC8B1","finished",0,0
"SLC9A1","finished",0,0
"SLC9A2","finished",0,0
"SLC9A3","finished",0,0
"SLC9A3R1","finished",0,0
"SLC9A3R2","finished",0,0
"SLC9A4","finished",0,0
"SLC9A5","finished",0,0
"SLC9A6","gene_error",0,0
"SLC9A7","gene_error",0,0
"SLC9A8","finished",0,0
"SLC9A9","finished",0,0
"SLC9B1","finished",0,0
"SLC9B2","finished",0,0
"SLC9C1","finished",0,0
"SLC9C2","finished",0,0
"SLCO1A2","finished",0,0
"SLCO1B1","finished",0,0
"SLCO1B3","finished",0,0
"SLCO1C1","finished",0,0
"SLCO2A1","finished",0,0
"SLCO2B1","finished",0,0
"SLCO3A1","finished",0,0
"SLCO4A1","finished",0,0
"SLCO4C1","finished",0,0
"SLCO5A1","finished",0,0
"SLCO6A1","finished",0,0
"SLF1","finished",0,0
