"gene","status","n_tissue_errors","n_nonconverged"
"UBE2V2","finished",0,0
"UBE2W","finished",0,0
"UBE2Z","finished",0,0
"UBE3A","finished",0,0
"UBE3B","finished",0,0
"UBE3C","finished",0,0
"UBE3D","finished",0,0
"UBE4A","finished",0,0
"UBE4B","finished",0,0
"UBFD1","finished",0,0
"UBIAD1","finished",0,0
"UBL3","finished",0,0
"UBL4A","gene_error",0,0
"UBL4B","finished",0,0
"UBL5","finished",0,0
"UBL7","finished",0,0
"UBLCP1","finished",0,0
"UBN1","finished",0,0
"UBN2","finished",0,0
"UBOX5","finished",0,0
"UBP1","finished",0,0
"UBQLN1","finished",0,0
"UBQLN2","gene_error",0,0
"UBQLN3","finished",0,0
"UBQLN4","finished",0,0
"UBQLNL","finished",0,0
"UBR1","finished",0,0
"UBR2","finished",0,0
"UBR3","finished",0,0
"UBR4","finished",0,0
"UBR5","finished",0,0
"UBR7","finished",0,0
"UBTD1","finished",0,0
"UBTD2","finished",0,0
"UBTF","finished",0,0
"UBTFL1","finished",0,0
"UBXN1","finished",0,0
"UBXN10","finished",0,0
"UBXN11","finished",0,0
"UBXN2A","finished",0,0
"UBXN2B","finished",0,0
"UBXN4","finished",0,0
"UBXN6","finished",0,0
"UBXN7","finished",0,0
"UBXN8","finished",0,0
"UCHL1","finished",0,0
"UCHL3","finished",0,0
"UCHL5","finished",0,0
"UCK1","finished",0,0
"UCK2","finished",0,0
"UCKL1","finished",0,0
"UCMA","finished",0,0
"UCN","finished",0,0
"UCN2","finished",0,0
"UCN3","finished",0,0
"UCP1","finished",0,0
"UCP2","finished",0,0
"UCP3","finished",0,0
"UEVLD","finished",0,0
"UFC1","finished",0,0
"UFL1","finished",0,0
"UFM1","finished",0,0
"UFSP1","finished",0,0
"UFSP2","finished",0,0
"UGCG","finished",0,0
"UGDH","finished",0,0
"UGGT1","finished",0,0
"UGGT2","finished",0,0
"UGP2","finished",0,0
"UGT1A1","finished",0,0
"UGT1A10","finished",0,0
"UGT1A3","finished",0,0
"UGT1A4","finished",0,0
"UGT1A5","finished",0,0
"UGT1A6","finished",0,0
"UGT1A7","finished",0,0
"UGT1A8","finished",0,0
"UGT1A9","finished",0,0
"UGT2A1","finished",0,0
"UGT2A2","finished",0,0
"UGT2A3","finished",0,0
"UGT2B10","finished",0,0
"UGT2B11","finished",0,0
"UGT2B15","finished",0,0
"UGT2B17","finished",0,0
"UGT2B28","finished",0,0
"UGT2B4","finished",0,0
"UGT2B7","finished",0,0
"UGT3A1","finished",0,0
"UGT3A2","finished",0,0
"UGT8","finished",0,0
"UHMK1","finished",0,0
"UHRF1","finished",0,0
"UHRF1BP1","finished",0,0
"UHRF1BP1L","finished",0,0
"UHRF2","finished",0,0
"UIMC1","finished",0,0
"ULBP1","finished",0,0
"ULBP2","finished",0,0
"ULBP3","finished",0,0
