"gene","status","n_tissue_errors","n_nonconverged"
"CBX2","finished",0,0
"CBX3","finished",0,0
"CBX4","finished",0,0
"CBX5","finished",0,0
"CBX6","finished",0,0
"CBX7","finished",0,0
"CBX8","finished",0,0
"CBY1","finished",0,0
"CBY3","finished",0,0
"CC2D1A","finished",0,0
"CC2D1B","finished",0,0
"CC2D2A","finished",0,0
"CC2D2B","finished",0,0
"CCAR1","finished",0,0
"CCAR2","finished",0,0
"CCBE1","finished",0,0
"CCDC102A","finished",0,0
"CCDC102B","finished",0,0
"CCDC103","finished",0,0
"CCDC105","finished",0,0
"CCDC106","finished",0,0
"CCDC107","finished",0,0
"CCDC110","finished",0,0
"CCDC112","finished",0,0
"CCDC113","finished",0,0
"CCDC114","finished",0,0
"CCDC115","finished",0,0
"CCDC116","finished",0,0
"CCDC117","finished",0,0
"CCDC12","finished",0,0
"CCDC120","gene_error",0,0
"CCDC121","finished",0,0
"CCDC122","finished",0,0
"CCDC124","finished",0,0
"CCDC125","finished",0,0
"CCDC126","finished",0,0
"CCDC127","finished",0,0
"CCDC13","finished",0,0
"CCDC130","finished",0,0
"CCDC134","finished",0,0
"CCDC136","finished",0,0
"CCDC137","finished",0,0
"CCDC138","finished",0,0
"CCDC14","finished",0,0
"CCDC141","finished",0,0
"CCDC142","finished",0,0
"CCDC144A","finished",0,0
"CCDC146","finished",0,0
"CCDC148","finished",0,0
"CCDC149","finished",0,0
"CCDC15","finished",0,0
"CCDC150","finished",0,0
"CCDC151","finished",0,0
"CCDC152","finished",0,0
"CCDC153","finished",0,0
"CCDC154","finished",0,0
"CCDC157","finished",0,0
"CCDC158","finished",0,0
"CCDC159","finished",0,0
"CCDC160","gene_error",0,0
"CCDC163","finished",0,0
"CCDC166","finished",0,0
"CCDC167","finished",0,0
"CCDC168","finished",0,0
"CCDC169","finished",0,0
"CCDC17","finished",0,0
"CCDC170","finished",0,0
"CCDC171","finished",0,0
"CCDC172","finished",0,0
"CCDC173","finished",0,0
"CCDC174","finished",0,0
"CCDC175","finished",0,0
"CCDC177","finished",0,0
"CCDC178","finished",0,0
"CCDC179","finished",0,0
"CCDC18","finished",0,0
"CCDC180","finished",0,0
"CCDC181","finished",0,0
"CCDC182","finished",0,0
"CCDC183","finished",0,0
"CCDC184","finished",0,0
"CCDC185","finished",0,0
"CCDC186","finished",0,0
"CCDC187","finished",0,0
"CCDC188","finished",0,0
"CCDC189","finished",0,0
"CCDC190","finished",0,0
"CCDC191","finished",0,0
"CCDC192","finished",0,0
"CCDC22","gene_error",0,0
"CCDC24","finished",0,0
"CCDC25","finished",0,0
"CCDC27","finished",0,0
"CCDC28A","finished",0,0
"CCDC28B","finished",0,0
"CCDC3","finished",0,0
"CCDC30","finished",0,0
"CCDC33","finished",0,0
"CCDC34","finished",0,0
"CCDC38","finished",0,0
