"gene","status","n_tissue_errors","n_nonconverged"
"GMDS","finished",0,0
"GMEB1","finished",0,0
"GMEB2","finished",0,0
"GMFB","finished",0,0
"GMFG","finished",0,0
"GMIP","finished",0,0
"GML","finished",0,0
"GMNC","finished",0,0
"GMNN","finished",0,0
"GMPPA","finished",0,0
"GMPPB","finished",0,0
"GMPR","finished",0,0
"GMPR2","finished",0,0
"GMPS","finished",0,0
"GNA11","finished",0,0
"GNA12","finished",0,0
"GNA13","finished",0,0
"GNA14","finished",0,0
"GNA15","finished",0,0
"GNAI1","finished",0,0
"GNAI2","finished",0,0
"GNAI3","finished",0,0
"GNAL","finished",0,0
"GNAO1","finished",0,0
"GNAQ","finished",0,0
"GNAS","finished",0,0
"GNAT1","finished",0,0
"GNAT3","finished",0,0
"GNAZ","finished",0,0
"GNB1","finished",0,0
"GNB1L","finished",0,0
"GNB2","finished",0,0
"GNB3","finished",0,0
"GNB4","finished",0,0
"GNB5","finished",0,0
"GNE","finished",0,0
"GNG10","finished",0,0
"GNG11","finished",0,0
"GNG12","finished",0,0
"GNG13","finished",0,0
"GNG2","finished",0,0
"GNG3","finished",0,0
"GNG4","finished",0,0
"GNG5","finished",0,0
"GNG7","finished",0,0
"GNG8","finished",0,0
"GNGT1","finished",0,0
"GNGT2","finished",0,0
"GNL1","finished",0,0
"GNL2","finished",0,0
"GNL3","finished",0,0
"GNL3L","gene_error",0,0
"GNLY","finished",0,0
"GNMT","finished",0,0
"GNPAT","finished",0,0
"GNPDA1","finished",0,0
"GNPDA2","finished",0,0
"GNPNAT1","finished",0,0
"GNPTAB","finished",0,0
"GNPTG","finished",0,0
"GNRH1","finished",0,0
"GNRH2","finished",0,0
"GNRHR","finished",0,0
"GNS","finished",0,0
"GOLGA1","finished",0,0
"GOLGA2","finished",0,0
"GOLGA3","finished",0,0
"GOLGA4","finished",0,0
"GOLGA5","finished",0,0
"GOLGA6A","finished",0,0
"GOLGA6B","finished",0,0
"GOLGA6C","finished",0,0
"GOLGA6D","finished",0,0
"GOLGA6L1","finished",0,0
"GOLGA6L10","finished",0,0
"GOLGA6L2","finished",0,0
"GOLGA6L22","finished",0,0
"GOLGA6L4","finished",0,0
"GOLGA6L6","finished",0,0
"GOLGA6L9","finished",0,0
"GOLGA7","finished",0,0
"GOLGA7B","finished",0,0
"GOLGA8A","finished",0,0
"GOLGA8B","finished",0,0
"GOLGA8F","finished",0,0
"GOLGA8G","finished",0,0
"GOLGA8H","finished",0,0
"GOLGA8J","finished",0,0
"GOLGA8K","finished",0,0
"GOLGA8M","finished",0,0
"GOLGA8N","finished",0,0
"GOLGA8O","finished",0,0
"GOLGA8Q","finished",0,0
"GOLGA8R","finished",0,0
"GOLGA8S","finished",0,0
"GOLGA8T","finished",0,0
"GOLGB1","finished",0,0
"GOLIM4","finished",0,0
"GOLM1","finished",0,0
"GOLPH3","finished",0,0
