"gene","status","n_tissue_errors","n_nonconverged"
"TNPO3","finished",0,0
"TNR","finished",0,0
"TNRC18","finished",0,0
"TNRC6A","finished",0,0
"TNRC6B","finished",0,0
"TNRC6C","finished",0,0
"TNS1","finished",0,0
"TNS2","finished",0,0
"TNS3","finished",0,0
"TNS4","finished",0,0
"TNXB","finished",0,0
"TOB1","finished",0,0
"TOB2","finished",0,0
"TOE1","finished",0,0
"TOGARAM1","finished",0,0
"TOGARAM2","finished",0,0
"TOLLIP","finished",0,0
"TOM1","finished",0,0
"TOM1L1","finished",0,0
"TOM1L2","finished",0,0
"TOMM20","finished",0,0
"TOMM20L","finished",0,0
"TOMM22","finished",0,0
"TOMM34","finished",0,0
"TOMM40","finished",0,0
"TOMM40L","finished",0,0
"TOMM5","finished",0,0
"TOMM6","finished",0,0
"TOMM7","finished",0,0
"TOMM70","finished",0,0
"TONSL","finished",0,0
"TOP1","finished",0,0
"TOP1MT","finished",0,0
"TOP2A","finished",0,0
"TOP2B","finished",0,0
"TOP3A","finished",0,0
"TOP3B","finished",0,0
"TOPAZ1","finished",0,0
"TOPBP1","finished",0,0
"TOPORS","finished",0,0
"TOR1A","finished",0,0
"TOR1AIP1","finished",0,0
"TOR1AIP2","finished",0,0
"TOR1B","finished",0,0
"TOR2A","finished",0,0
"TOR3A","finished",0,0
"TOR4A","finished",0,0
"TOX","finished",0,0
"TOX2","finished",0,0
"TOX3","finished",0,0
"TOX4","finished",0,0
"TP53","finished",0,0
"TP53AIP1","finished",0,0
"TP53BP1","finished",0,0
"TP53BP2","finished",0,0
"TP53I11","finished",0,0
"TP53I13","finished",0,0
"TP53I3","finished",0,0
"TP53INP1","finished",0,0
"TP53INP2","finished",0,0
"TP53RK","finished",0,0
"TP53TG3","finished",0,0
"TP53TG3B","finished",0,0
"TP53TG3C","finished",0,0
"TP53TG3D","finished",0,0
"TP53TG3E","finished",0,0
"TP53TG3F","finished",0,0
"TP53TG5","finished",0,0
"TP63","finished",0,0
"TP73","finished",0,0
"TPBG","finished",0,0
"TPBGL","finished",0,0
"TPCN1","finished",0,0
"TPCN2","finished",0,0
"TPD52","finished",0,0
"TPD52L1","finished",0,0
"TPD52L2","finished",0,0
"TPD52L3","finished",0,0
"TPGS1","finished",0,0
"TPGS2","finished",0,0
"TPH1","finished",0,0
"TPH2","finished",0,0
"TPI1","finished",0,0
"TPK1","finished",0,0
"TPM1","finished",0,0
"TPM2","finished",0,0
"TPM3","finished",0,0
"TPM4","finished",0,0
"TPMT","finished",0,0
"TPO","finished",0,0
"TPP1","finished",0,0
"TPP2","finished",0,0
"TPPP","finished",0,0
"TPPP2","finished",0,0
"TPPP3","finished",0,0
"TPR","finished",0,0
"TPRA1","finished",0,0
"TPRG1","finished",0,0
"TPRG1L","finished",0,0
"TPRKB","finished",0,0
