"gene","status","n_tissue_errors","n_nonconverged"
"LHX1","finished",0,0
"LHX2","finished",0,0
"LHX3","finished",0,0
"LHX4","finished",0,0
"LHX5","finished",0,0
"LHX6","finished",0,0
"LHX8","finished",0,0
"LHX9","finished",0,0
"LIAS","finished",0,0
"LIF","finished",0,0
"LIFR","finished",0,0
"LIG1","finished",0,0
"LIG3","finished",0,0
"LIG4","finished",0,0
"LILRA1","finished",0,0
"LILRA2","finished",0,0
"LILRA4","finished",0,0
"LILRA5","finished",0,0
"LILRA6","finished",0,0
"LILRB1","finished",0,0
"LILRB2","finished",0,0
"LILRB3","finished",0,0
"LILRB4","finished",0,0
"LILRB5","finished",0,0
"LIM2","finished",0,0
"LIMA1","finished",0,0
"LIMCH1","finished",0,0
"LIMD1","finished",0,0
"LIMD2","finished",0,0
"LIME1","finished",0,0
"LIMK1","finished",0,0
"LIMK2","finished",0,0
"LIMS1","finished",0,0
"LIMS2","finished",0,0
"LIMS3","finished",0,0
"LIMS4","finished",0,0
"LIN28A","finished",0,0
"LIN28B","finished",0,0
"LIN37","finished",0,0
"LIN52","finished",0,0
"LIN54","finished",0,0
"LIN7A","finished",0,0
"LIN7B","finished",0,0
"LIN7C","finished",0,0
"LIN9","finished",0,0
"LINC00514","finished",0,0
"LINC00634","finished",0,0
"LINC00672","finished",0,0
"LINC02218","finished",0,0
"LINGO1","finished",0,0
"LINGO2","finished",0,0
"LINGO3","finished",0,0
"LINGO4","finished",0,0
"LINS1","finished",0,0
"LIPA","finished",0,0
"LIPC","finished",0,0
"LIPE","finished",0,0
"LIPF","finished",0,0
"LIPG","finished",0,0
"LIPH","finished",0,0
"LIPI","finished",0,0
"LIPJ","finished",0,0
"LIPK","finished",0,0
"LIPM","finished",0,0
"LIPN","finished",0,0
"LIPT1","finished",0,0
"LIPT2","finished",0,0
"LITAF","finished",0,0
"LIX1","finished",0,0
"LIX1L","finished",0,0
"LKAAEAR1","finished",0,0
"LLGL1","finished",0,0
"LLGL2","finished",0,0
"LLPH","finished",0,0
"LMAN1","finished",0,0
"LMAN1L","finished",0,0
"LMAN2","finished",0,0
"LMAN2L","finished",0,0
"LMBR1","finished",0,0
"LMBR1L","finished",0,0
"LMBRD1","finished",0,0
"LMBRD2","finished",0,0
"LMCD1","finished",0,0
"LMF1","finished",0,0
"LMF2","finished",0,0
"LMLN","finished",0,0
"LMNA","finished",0,0
"LMNB1","finished",0,0
"LMNB2","finished",0,0
"LMNTD1","finished",0,0
"LMNTD2","finished",0,0
"LMO1","finished",0,0
"LMO2","finished",0,0
"LMO3","finished",0,0
"LMO4","finished",0,0
"LMO7","finished",0,0
"LMOD1","finished",0,0
"LMOD2","finished",0,0
"LMOD3","finished",0,0
"LMTK2","finished",0,0
