"gene","status","n_tissue_errors","n_nonconverged"
"PITPNM1","finished",0,0
"PITPNM2","finished",0,0
"PITPNM3","finished",0,0
"PITRM1","finished",0,0
"PITX1","finished",0,0
"PITX2","finished",0,0
"PITX3","finished",0,0
"PIWIL1","finished",0,0
"PIWIL2","finished",0,0
"PIWIL3","finished",0,0
"PIWIL4","finished",0,0
"PJA1","gene_error",0,0
"PJA2","finished",0,0
"PKD1","finished",0,0
"PKD1L1","finished",0,0
"PKD1L3","finished",0,0
"PKD2","finished",0,0
"PKD2L1","finished",0,0
"PKD2L2","finished",0,0
"PKDCC","finished",0,0
"PKDREJ","finished",0,0
"PKHD1","finished",0,0
"PKHD1L1","finished",0,0
"PKIA","finished",0,0
"PKIB","finished",0,0
"PKIG","finished",0,0
"PKLR","finished",0,0
"PKM","finished",0,0
"PKMYT1","finished",0,0
"PKN1","finished",0,0
"PKN2","finished",0,0
"PKN3","finished",0,0
"PKNOX1","finished",0,0
"PKNOX2","finished",0,0
"PKP1","finished",0,0
"PKP2","finished",0,0
"PKP3","finished",0,0
"PKP4","finished",0,0
"PLA1A","finished",0,0
"PLA2G10","finished",0,0
"PLA2G12A","finished",0,0
"PLA2G12B","finished",0,0
"PLA2G15","finished",0,0
"PLA2G1B","finished",0,0
"PLA2G2A","finished",0,0
"PLA2G2C","finished",0,0
"PLA2G2D","finished",0,0
"PLA2G2E","finished",0,0
"PLA2G2F","finished",0,0
"PLA2G3","finished",0,0
"PLA2G4A","finished",0,0
"PLA2G4B","finished",0,0
"PLA2G4C","finished",0,0
"PLA2G4D","finished",0,0
"PLA2G4E","finished",0,0
"PLA2G4F","finished",0,0
"PLA2G5","finished",0,0
"PLA2G6","finished",0,0
"PLA2G7","finished",0,0
"PLA2R1","finished",0,0
"PLAA","finished",0,0
"PLAC1","gene_error",0,0
"PLAC8","finished",0,0
"PLAC8L1","finished",0,0
"PLAC9","finished",0,0
"PLAG1","finished",0,0
"PLAGL1","finished",0,0
"PLAGL2","finished",0,0
"PLAT","finished",0,0
"PLAU","finished",0,0
"PLAUR","finished",0,0
"PLB1","finished",0,0
"PLBD1","finished",0,0
"PLBD2","finished",0,0
"PLCB1","finished",0,0
"PLCB2","finished",0,0
"PLCB3","finished",0,0
"PLCB4","finished",0,0
"PLCD1","finished",0,0
"PLCD3","finished",0,0
"PLCD4","finished",0,0
"PLCE1","finished",0,0
"PLCG1","finished",0,0
"PLCG2","finished",0,0
"PLCH1","finished",0,0
"PLCH2","finished",0,0
"PLCL1","finished",0,0
"PLCL2","finished",0,0
"PLCXD1","gene_error",0,0
"PLCXD2","finished",0,0
"PLCXD3","finished",0,0
"PLCZ1","finished",0,0
"PLD1","finished",0,0
"PLD2","finished",0,0
"PLD3","finished",0,0
"PLD4","finished",0,0
"PLD5","finished",0,0
"PLD6","finished",0,0
"PLEC","finished",0,0
"PLEK","finished",0,0
