gene,tissue,result_file,n_ind,n_SNP,n_mix_predictor,n_add_rm,n_rec_rm,n_dom_rm,mean_count,median_count,min_pv,dif_elbo,dif_elbo_perm,log_lik_add,log_lik_mix,log_lik_add_perm,log_lik_mix_perm,ncs_susie,ncs_susie_mix,perm_cs_susie,perm_cs_susie_mix,n_add_cs_snps,n_mix_cs_snps,overlap_snp,pct_add_cs_snps_retained,n_add_cs_snps_not_retained,pct_add_cs_snps_not_retained,overlap,overlap_cs_pairs,overlap_pairwise_sum,overlap_coding,pct_add_cs_snps_retained_additive_coding,n_add_cs_snps_other_coding_only,pct_add_cs_snps_other_coding_only,pct_shared_snps_other_coding_only,n_shared_snps_preferred_additive,n_shared_snps_preferred_dominant,n_shared_snps_preferred_recessive,n_shared_snps_preferred_nonadditive,n_shared_snps_preference_ambiguous,pct_shared_snps_preferred_nonadditive,n_add_cs_snps_perm,n_mix_cs_snps_perm,overlap_snp_perm,overlap_perm,pct_add_cs_snps_retained_perm,n_add_cs_snps_not_retained_perm,pct_add_cs_snps_not_retained_perm,overlap_cs_pairs_perm,overlap_pairwise_sum_perm,overlap_coding_perm,pct_add_cs_snps_retained_additive_coding_perm,n_add_cs_snps_other_coding_only_perm,pct_add_cs_snps_other_coding_only_perm,n_shared_snps_preferred_additive_perm,n_shared_snps_preferred_dominant_perm,n_shared_snps_preferred_recessive_perm,n_shared_snps_preferred_nonadditive_perm,n_shared_snps_preference_ambiguous_perm,pct_shared_snps_preferred_nonadditive_perm,n_add,n_rec,n_dom,n_add_perm,n_rec_perm,n_dom_perm,converged_add,converged_mix,converged_add_perm,converged_mix_perm,has_weighted_fit_mix,ncs_weighted_fit_mix,elbo_weighted_mix,dif_elbo_weighted_vs_add,dif_elbo_weighted_vs_mix,log_lik_weighted_mix,converged_weighted_fit_mix,n_add_weighted,n_dom_weighted,n_rec_weighted,weighted_prior_target_additive,weighted_prior_target_dominant,weighted_prior_target_recessive,weighted_prior_realized_additive,weighted_prior_realized_dominant,weighted_prior_realized_recessive,n_weighted_mix_cs_snps,overlap_snp_add_weighted,pct_add_cs_snps_retained_weighted,overlap_coding_add_weighted,overlap_cs_pairs_add_weighted,mix_weighted_overlap_snp,mix_weighted_union_snp,mix_weighted_jaccard_snp,pct_mix_cs_snps_retained_weighted,pct_weighted_cs_snps_retained_mix,mix_weighted_overlap_cs_pairs,mix_weighted_overlap_pairwise_sum,mix_weighted_same_cs_count,mix_weighted_same_cs_snp_sets,mix_weighted_same_cs_predictor_sets,mix_weighted_same_lead_snp_set,mix_weighted_same_lead_predictor_set,coding_pattern,number_coding_types
CEP63,Adipose Tissue,CEP63.rds,470,2190,6279,0,291,0,1737.01914893617,1675.5,4.65805068510721e-10,-0.77742241910687,0.000609270038012255,-649.017447366998,-649.512679212907,-666.254030580006,-666.254030580006,1,1,0,0,156,231,156,100,0,0,156,1,156,156,100,0,0,0,97,59,0,59,0,37.8205128205128,0,0,0,0,,0,,0,0,0,,0,,0,0,0,0,0,,1,0,0,0,0,0,TRUE,TRUE,TRUE,TRUE,TRUE,1,-654.169365745907,-0.165809080278109,0.611613338828761,-649.129893472184,TRUE,1,0,0,0.8,0.15,0.05,0.8,0.15,0.05,236,156,100,156,1,220,247,0.890688259109312,95.2380952380952,93.2203389830508,1,220,TRUE,FALSE,FALSE,TRUE,TRUE,A,1
CEP63,Blood Vessel,CEP63.rds,450,2190,6275,0,295,0,2247.60666666667,2099.5,8.61161982872054e-09,-0.831600992263702,0.000608674047271052,-624.01921021689,-624.370304988388,-637.875486340248,-637.875486340248,1,1,0,0,177,199,177,100,0,0,177,1,177,177,100,0,0,0,177,0,0,0,0,0,0,0,0,0,,0,,0,0,0,,0,,0,0,0,0,0,,1,0,0,0,0,0,TRUE,TRUE,TRUE,TRUE,TRUE,1,-628.686369809992,-0.177781238512125,0.653819753751577,-624.096370132525,TRUE,1,0,0,0.8,0.15,0.05,0.8,0.15,0.05,206,177,100,177,1,199,206,0.966019417475728,100,96.6019417475728,1,199,TRUE,FALSE,FALSE,TRUE,TRUE,A,1
CEP63,Breast,CEP63.rds,269,2190,6097,0,473,0,1791.44609665428,1724,3.70096984369902e-09,2.31558773211037,0.00058215242404458,-366.181977065055,-362.565432866297,-381.05037875085,-381.05037875085,1,1,0,0,130,82,82,63.0769230769231,48,36.9230769230769,82,1,82,12,9.23076923076923,70,53.8461538461539,85.3658536585366,0,82,0,82,0,100,0,0,0,0,,0,,0,0,0,,0,,0,0,0,0,0,,0,0,1,0,0,0,TRUE,TRUE,TRUE,TRUE,TRUE,1,-370.137980298301,1.56622755372496,-0.749360178385416,-362.996358711314,TRUE,0,1,0,0.8,0.15,0.05,0.8,0.15,0.05,100,99,76.1538461538462,47,1,82,100,0.82,100,82,1,82,TRUE,FALSE,FALSE,TRUE,TRUE,D,1
CEP63,Lung,CEP63.rds,323,2190,6139,0,431,0,1319.99690402477,1272,1.06062990114074e-10,-1.00254141765316,0.00058841034103807,-438.95473731701,-439.058869797215,-457.672058805041,-457.672058805041,1,1,0,0,203,228,203,100,0,0,203,1,203,203,100,0,0,0,203,0,0,0,0,0,0,0,0,0,,0,,0,0,0,,0,,0,0,0,0,0,,1,0,0,0,0,0,TRUE,TRUE,TRUE,TRUE,TRUE,1,-443.652162821041,-0.217434752837903,0.78510666481526,-438.974245916508,TRUE,1,0,0,0.8,0.15,0.05,0.8,0.15,0.05,207,203,100,203,1,207,228,0.907894736842105,90.7894736842105,100,1,207,TRUE,FALSE,FALSE,TRUE,TRUE,A,1
CEP63,Muscle,CEP63.rds,477,2190,6239,0,331,0,2347.035639413,2203,3.7062307453331e-11,-0.664147718655954,0.000603310129463353,-656.22512329883,-656.084734773571,-676.186523626109,-676.186523626109,1,1,0,0,88,82,82,93.1818181818182,6,6.81818181818182,82,1,82,82,93.1818181818182,0,0,0,75,7,0,7,0,8.53658536585366,0,0,0,0,,0,,0,0,0,,0,,0,0,0,0,0,,0,0,1,0,0,0,TRUE,TRUE,TRUE,TRUE,TRUE,1,-662.53732074747,-0.140867897227963,0.523279821427991,-656.190346349798,TRUE,1,0,0,0.8,0.15,0.05,0.8,0.15,0.05,90,88,100,88,1,82,90,0.911111111111111,100,91.1111111111111,1,82,TRUE,FALSE,FALSE,FALSE,FALSE,A,1
CEP63,Nerve,CEP63.rds,354,2190,6144,0,426,0,2041.56214689266,1955.5,1.21283471872075e-16,-0.982808854537836,0.000589155331454094,-468.938042735647,-469.094155783642,-501.658658586283,-501.658658586283,1,1,0,0,199,250,199,100,0,0,199,1,199,199,100,0,0,0,199,0,0,0,0,0,0,0,0,0,,0,,0,0,0,,0,,0,0,0,0,0,,1,0,0,0,0,0,TRUE,TRUE,TRUE,TRUE,TRUE,1,-474.040564608909,-0.213431710469479,0.769377144068358,-468.968246120712,TRUE,1,0,0,0.8,0.15,0.05,0.8,0.15,0.05,206,199,100,199,1,206,250,0.824,82.4,100,1,206,TRUE,FALSE,FALSE,TRUE,TRUE,A,1
CEP63,Skin,CEP63.rds,522,2190,6285,0,285,0,1703.29310344828,1639.5,7.42120762611196e-09,-1.02718989826622,0.000610164023555626,-724.889859611576,-725.001786012663,-740.038293254798,-740.038293254798,1,1,0,0,140,176,140,100,0,0,140,1,140,140,100,0,0,0,140,0,0,0,0,0,0,0,0,0,,0,,0,0,0,,0,,0,0,0,0,0,,1,0,0,0,0,0,TRUE,TRUE,TRUE,TRUE,TRUE,1,-729.686751617843,-0.217740395287933,0.809449502978282,-724.910064953357,TRUE,1,0,0,0.8,0.15,0.05,0.8,0.15,0.05,145,140,100,140,1,145,176,0.823863636363636,82.3863636363637,100,1,145,TRUE,FALSE,FALSE,TRUE,TRUE,A,1
CEP72,Blood Vessel,CEP72.rds,450,2719,7451,0,706,0,133.588888888889,121,2.17549348104618e-12,-0.996046734703896,0.000705069522837221,-614.117159676642,-614.172444299044,-637.875486340248,-637.875486340248,1,1,0,0,4,4,4,100,0,0,4,1,4,4,100,0,0,0,4,0,0,0,0,0,0,0,0,0,,0,,0,0,0,,0,,0,0,0,0,0,,1,0,0,0,0,0,TRUE,TRUE,TRUE,TRUE,TRUE,1,-623.061385091627,-0.220366251165956,0.77568048353794,-614.127600540673,TRUE,1,0,0,0.8,0.15,0.05,0.8,0.15,0.05,4,4,100,4,1,4,4,1,100,100,1,4,TRUE,TRUE,TRUE,TRUE,TRUE,A,1
CEP85,Thyroid,CEP85.rds,390,1799,5138,0,259,0,1528.18717948718,1430.5,1.01901475779532e-09,-1.68543740963878,0.000497524057436749,-529.442295781557,-530.081650608476,-552.739928256339,-552.739928256339,2,2,0,0,82,152,82,100,0,0,82,2,82,82,100,0,0,0,82,0,0,0,0,0,0,0,0,0,,0,,0,0,0,,0,,0,0,0,0,0,,2,0,0,0,0,0,TRUE,TRUE,TRUE,TRUE,TRUE,2,-540.508585978803,-0.364098199957084,1.3213392096817,-529.571368320756,TRUE,2,0,0,0.8,0.15,0.05,0.8,0.15,0.05,122,82,100,82,2,119,155,0.767741935483871,78.2894736842105,97.5409836065574,2,119,TRUE,FALSE,FALSE,TRUE,TRUE,A,1
CERS4,Adipose Tissue,CERS4.rds,470,2680,7630,0,410,0,1172.62553191489,1066.5,4.72414899921008e-34,-1.04553349445769,0.000737550824396749,-592.365133144496,-592.365133438098,-666.254030580006,-666.254030580006,1,1,0,0,1,1,1,100,0,0,1,1,1,1,100,0,0,0,1,0,0,0,0,0,0,0,0,0,,0,,0,0,0,,0,,0,0,0,0,0,,1,0,0,0,0,0,TRUE,TRUE,TRUE,TRUE,TRUE,1,-603.052756018961,-0.222469771582723,0.823063722874963,-592.365133217245,TRUE,1,0,0,0.8,0.15,0.05,0.8,0.15,0.05,1,1,100,1,1,1,1,1,100,100,1,1,TRUE,TRUE,TRUE,TRUE,TRUE,A,1
CERS4,Adrenal Gland,CERS4.rds,141,2680,6939,0,1101,0,1084.85106382979,920,1.37708746986274e-18,-0.940784480598268,0.000634594975679192,-160.987689015023,-161.032240550526,-199.429859276567,-199.429859276567,1,1,0,0,3,3,3,100,0,0,3,1,3,3,100,0,0,0,3,0,0,0,0,0,0,0,0,0,,0,,0,0,0,,0,,0,0,0,0,0,,1,0,0,0,0,0,TRUE,TRUE,TRUE,TRUE,TRUE,1,-170.490315577934,-0.220701447954781,0.720083032643487,-160.996047133663,TRUE,1,0,0,0.8,0.15,0.05,0.8,0.15,0.05,3,3,100,3,1,3,3,1,100,100,1,3,TRUE,TRUE,TRUE,TRUE,TRUE,A,1
CERS4,Blood Vessel,CERS4.rds,450,2680,7572,0,468,0,847.795555555556,786,2.01024827966469e-37,-1.03791152972735,0.00072890912974799,-556.565436421631,-556.565436003151,-637.875486340248,-637.875486340248,1,1,0,0,3,3,3,100,0,0,3,1,3,3,100,0,0,0,3,0,0,0,0,0,0,0,0,0,,0,,0,0,0,,0,,0,0,0,0,0,,1,0,0,0,0,0,TRUE,TRUE,TRUE,TRUE,TRUE,1,-566.829636802848,-0.222477549837436,0.815433979889917,-556.565436177954,TRUE,1,0,0,0.8,0.15,0.05,0.8,0.15,0.05,3,3,100,3,1,3,3,1,100,100,1,3,TRUE,TRUE,TRUE,TRUE,TRUE,A,1
CERS4,Heart,CERS4.rds,331,2680,7403,0,637,0,841.915407854985,810,1.08837004437373e-10,-1.00629631278559,0.000703728976532148,-449.005329911257,-449.051794451409,-469.023434530328,-469.023434530328,1,1,0,0,3,3,3,100,0,0,3,1,3,3,100,0,0,0,3,0,0,0,0,0,0,0,0,0,,0,,0,0,0,,0,,0,0,0,0,0,,1,0,0,0,0,0,TRUE,TRUE,TRUE,TRUE,TRUE,1,-458.204678357456,-0.220835299721159,0.785461013064435,-449.013738081882,TRUE,1,0,0,0.8,0.15,0.05,0.8,0.15,0.05,3,3,100,3,1,3,3,1,100,100,1,3,TRUE,TRUE,TRUE,TRUE,TRUE,A,1
CERS4,Lung,CERS4.rds,323,2680,7390,0,650,0,1703.41176470588,1506,6.01878343933836e-09,-0.938365553301992,0.000701792039308202,-441.697390790693,-441.907593626792,-457.672058805041,-457.672058805041,1,1,0,0,4,4,4,100,0,0,4,1,4,4,100,0,0,0,4,0,0,0,0,0,0,0,0,0,,0,,0,0,0,,0,,0,0,0,0,0,,1,0,0,0,0,0,TRUE,TRUE,TRUE,TRUE,TRUE,1,-450.340557809026,-0.215271193949775,0.723094359352217,-441.720281103362,TRUE,1,0,0,0.8,0.15,0.05,0.8,0.15,0.05,4,4,100,4,1,4,4,1,100,100,1,4,TRUE,TRUE,FALSE,TRUE,TRUE,A,1
CERS4,Muscle,CERS4.rds,477,2680,7581,0,459,0,167.56394129979,141,5.66438706490341e-19,-1.03553520516607,0.000730250083051942,-637.332707260584,-637.35187351436,-676.186523626109,-676.186523626109,1,1,0,0,3,3,3,100,0,0,3,1,3,3,100,0,0,0,3,0,0,0,0,0,0,0,0,0,,0,,0,0,0,,0,,0,0,0,0,0,,1,0,0,0,0,0,TRUE,TRUE,TRUE,TRUE,TRUE,1,-646.662963039799,-0.221807925537178,0.813727279628893,-637.336305624962,TRUE,1,0,0,0.8,0.15,0.05,0.8,0.15,0.05,3,3,100,3,1,3,3,1,100,100,1,3,TRUE,TRUE,TRUE,TRUE,TRUE,A,1
CERS5,Nerve,CERS5.rds,354,1346,3693,0,345,0,3227.54519774011,3055,2.40031982594707e-10,-0.999590611733197,0.000349717123526716,-483.383687379129,-483.441990235075,-501.658658586283,-501.658658586283,1,1,0,0,17,19,17,100,0,0,17,1,17,17,100,0,0,0,17,0,0,0,0,0,0,0,0,0,,0,,0,0,0,,0,,0,0,0,0,0,,1,0,0,0,0,0,TRUE,TRUE,TRUE,TRUE,TRUE,1,-490.722322944508,-0.221159325227347,0.77843128650585,-483.393767445241,TRUE,1,0,0,0.8,0.15,0.05,0.8,0.15,0.05,18,17,100,17,1,18,19,0.947368421052632,94.7368421052632,100,1,18,TRUE,FALSE,FALSE,TRUE,TRUE,A,1
CES1,Blood,CES1.rds,435,2136,5946,0,462,0,1378.87816091954,815,9.20655075042083e-16,-1.02318776200502,0.000567700056990361,-584.351499452809,-584.351830397332,-616.324937036841,-616.324937036841,1,1,0,0,3,3,3,100,0,0,3,1,3,3,100,0,0,0,3,0,0,0,0,0,0,0,0,0,,0,,0,0,0,,0,,0,0,0,0,0,,1,0,0,0,0,0,TRUE,TRUE,TRUE,TRUE,TRUE,1,-593.254963153657,-0.222621172810818,0.800566589194204,-584.351539081524,TRUE,1,0,0,0.8,0.15,0.05,0.8,0.15,0.05,3,3,100,3,1,3,3,1,100,100,1,3,TRUE,TRUE,TRUE,TRUE,TRUE,A,1
CES1,Blood Vessel,CES1.rds,450,2136,6041,0,367,0,4206.98888888889,3800,5.73393561906283e-23,0.302266100661086,0.000581854895926881,-589.417123069065,-588.635770066488,-637.875486340248,-637.875486340248,1,1,0,0,1,1,1,100,0,0,1,1,1,1,100,0,0,0,0,1,0,1,0,100,0,0,0,0,,0,,0,0,0,,0,,0,0,0,0,0,,0,0,1,0,0,0,TRUE,TRUE,TRUE,TRUE,TRUE,1,-599.23020517005,0.19961186700823,-0.102654233652856,-589.052690247166,TRUE,1,0,0,0.8,0.15,0.05,0.8,0.15,0.05,1,1,100,1,1,1,1,1,100,100,1,1,TRUE,TRUE,TRUE,TRUE,FALSE,A,1
CES1,Colon,CES1.rds,332,2136,5898,0,510,0,4133.85843373494,3177,6.82976215993999e-09,-0.672650084332361,0.000560548131147698,-454.047531751526,-454.332446669528,-470.442356744422,-470.442356744422,1,1,0,0,1,1,1,100,0,0,1,1,1,1,100,0,0,0,1,0,0,0,0,0,0,0,0,0,,0,,0,0,0,,0,,0,0,0,0,0,,1,0,0,0,0,0,TRUE,TRUE,TRUE,TRUE,TRUE,1,-463.622718018347,-0.149114271362066,0.523535812970295,-454.116685350933,TRUE,1,0,0,0.8,0.15,0.05,0.8,0.15,0.05,1,1,100,1,1,1,1,1,100,100,1,1,TRUE,TRUE,TRUE,TRUE,TRUE,A,1
CES1,Esophagus,CES1.rds,412,2136,6020,0,388,0,2835.27427184466,1857.5,1.09383193852524e-17,-1.00843910951187,0.000578725932882662,-547.568036451906,-547.673290644746,-583.956285315508,-583.956285315508,1,1,0,0,1,1,1,100,0,0,1,1,1,1,100,0,0,0,1,0,0,0,0,0,0,0,0,0,,0,,0,0,0,,0,,0,0,0,0,0,,1,0,0,0,0,0,TRUE,TRUE,TRUE,TRUE,TRUE,1,-557.644392729899,-0.217474733244217,0.790964376267652,-547.588178512251,TRUE,1,0,0,0.8,0.15,0.05,0.8,0.15,0.05,1,1,100,1,1,1,1,1,100,100,1,1,TRUE,TRUE,TRUE,TRUE,TRUE,A,1
CES1,Nerve,CES1.rds,354,2136,5878,0,530,0,1767.66384180791,1519,2.26508602489435e-09,-0.62222712670399,0.000557568160388655,-484.311290096784,-484.868027286122,-501.658658586283,-501.658658586283,1,1,0,0,1,3,1,100,0,0,1,1,1,1,100,0,0,0,1,0,0,0,0,0,0,0,0,0,,0,,0,0,0,,0,,0,0,0,0,0,,1,0,0,0,0,0,TRUE,TRUE,TRUE,TRUE,TRUE,1,-493.623803136627,-0.154631540525827,0.467595586178163,-484.443549005373,TRUE,1,0,0,0.8,0.15,0.05,0.8,0.15,0.05,2,1,100,1,1,2,3,0.666666666666667,66.6666666666667,100,1,2,TRUE,FALSE,FALSE,TRUE,TRUE,A,1
CES1,Pancreas,CES1.rds,180,2136,5746,0,662,0,312.483333333333,188.5,8.6345041668395e-09,0.389450119932093,-0.404707648392019,-238.88572044688,-238.303806139317,-254.835964936365,-254.803112174334,1,1,0,0,2,3,2,100,0,0,2,1,2,1,50,1,50,50,0,2,0,2,0,100,0,0,0,0,,0,,0,0,0,,0,,0,0,0,0,0,,0,0,1,0,0,0,TRUE,TRUE,TRUE,TRUE,TRUE,1,-247.542189875534,0.217065294792775,-0.172384825139318,-238.608001859806,TRUE,1,0,0,0.8,0.15,0.05,0.8,0.15,0.05,3,2,100,2,1,3,3,1,100,100,1,3,TRUE,TRUE,FALSE,TRUE,FALSE,A,1
CES1,Pituitary,CES1.rds,201,2136,5731,0,677,0,262.945273631841,169,8.72764244709808e-16,-0.415917794827749,0.000535665347456416,-252.630812640167,-252.785887446644,-284.564180354963,-284.564180354963,1,1,0,0,2,2,2,100,0,0,2,1,2,2,100,0,0,0,1,0,0,0,1,0,0,0,0,0,,0,,0,0,0,,0,,0,0,0,0,0,,1,0,0,0,0,0,TRUE,TRUE,TRUE,TRUE,TRUE,1,-261.94708084161,-0.0883320006851704,0.327585794142578,-252.675947554707,TRUE,1,0,0,0.8,0.15,0.05,0.8,0.15,0.05,2,2,100,2,1,2,2,1,100,100,1,2,TRUE,TRUE,TRUE,TRUE,TRUE,A,1
CES1,Spleen,CES1.rds,146,2136,5689,0,719,0,2331.10273972603,1719.5,3.5656975489704e-14,-0.965923923957433,0.000529407392662051,-177.832383981776,-177.890397848101,-206.524356731918,-206.524356731918,1,1,0,0,1,1,1,100,0,0,1,1,1,1,100,0,0,0,1,0,0,0,0,0,0,0,0,0,,0,,0,0,0,,0,,0,0,0,0,0,,1,0,0,0,0,0,TRUE,TRUE,TRUE,TRUE,TRUE,1,-187.852317666079,-0.220184139060109,0.745739784897324,-177.843351642077,TRUE,1,0,0,0.8,0.15,0.05,0.8,0.15,0.05,1,1,100,1,1,1,1,1,100,100,1,1,TRUE,TRUE,TRUE,TRUE,TRUE,A,1
CES1,Testis,CES1.rds,211,2136,5752,0,656,0,503.355450236967,417,2.64056522458052e-11,-0.112937768255279,0.000538794324143055,-277.571159897084,-277.504059248901,-298.753293732085,-298.753293732085,1,1,0,0,10,11,10,100,0,0,10,1,10,9,90,1,10,10,0,8,0,8,2,80,0,0,0,0,,0,,0,0,0,,0,,0,0,0,0,0,,1,0,0,0,0,0,TRUE,TRUE,TRUE,TRUE,TRUE,1,-285.106414780756,0.0106321482340377,0.123569916489316,-277.545551088149,TRUE,1,0,0,0.8,0.15,0.05,0.8,0.15,0.05,11,10,100,10,1,10,12,0.833333333333333,90.9090909090909,90.9090909090909,1,10,TRUE,FALSE,FALSE,TRUE,TRUE,A,1
CES1,Thyroid,CES1.rds,390,2136,5947,0,461,0,702.192307692308,487.5,5.59806493656196e-29,-0.985823990001904,0.000567849054959879,-490.434683844196,-490.555854577874,-552.739928256339,-552.739928256339,1,1,0,0,1,1,1,100,0,0,1,1,1,1,100,0,0,0,1,0,0,0,0,0,0,0,0,0,,0,,0,0,0,,0,,0,0,0,0,0,,1,0,0,0,0,0,TRUE,TRUE,TRUE,TRUE,TRUE,1,-500.814529549564,-0.215481375333582,0.770342614668323,-490.458057413739,TRUE,1,0,0,0.8,0.15,0.05,0.8,0.15,0.05,1,1,100,1,1,1,1,1,100,100,1,1,TRUE,TRUE,TRUE,TRUE,TRUE,A,1
CFAP43,Nerve,CFAP43.rds,354,1653,4615,0,344,0,184.418079096045,172.5,1.14756097585204e-12,-0.47844598560107,0.000441351783706523,-477.091870411795,-477.128638761112,-501.658658586283,-501.658658586283,1,1,0,0,15,13,13,86.6666666666667,2,13.3333333333333,13,1,13,13,86.6666666666667,0,0,0,13,0,0,0,0,0,0,0,0,0,,0,,0,0,0,,0,,0,0,0,0,0,,1,0,0,0,0,0,TRUE,TRUE,TRUE,TRUE,TRUE,1,-484.255513627854,-0.0958413634150475,0.382604622186022,-477.102471263004,TRUE,1,0,0,0.8,0.15,0.05,0.8,0.15,0.05,15,15,100,15,1,13,15,0.866666666666667,100,86.6666666666667,1,13,TRUE,FALSE,FALSE,TRUE,TRUE,A,1
CFAP70,Colon,CFAP70.rds,332,1155,2895,0,570,0,273.237951807229,252.5,1.67275804175409e-09,-0.738155784711637,0.000259272380844777,-451.202661936885,-454.532883898479,-470.442356744422,-470.442356744422,2,1,0,0,796,303,303,38.0653266331658,493,61.9346733668342,303,2,543,151,18.9698492462312,152,19.0954773869347,50.1650165016502,67,236,0,236,0,77.8877887788779,0,0,0,0,,0,,0,0,0,,0,,0,0,0,0,0,,1,0,0,0,0,0,TRUE,TRUE,TRUE,TRUE,TRUE,1,-457.995041510532,-0.601547138389037,0.1366086463226,-454.742415558568,TRUE,1,0,0,0.8,0.15,0.05,0.8,0.15,0.05,282,282,35.427135678392,248,2,281,304,0.924342105263158,92.7392739273927,99.645390070922,1,281,TRUE,FALSE,FALSE,TRUE,TRUE,A,1
CFAP70,Esophagus,CFAP70.rds,412,1155,2889,0,576,0,281.106796116505,240,7.73828596204759e-09,-0.0156707936579323,0.00025837835096354,-569.583981032424,-569.27241276316,-583.956285315508,-583.956285315508,1,1,0,0,284,305,284,100,0,0,284,1,284,284,100,0,0,0,115,169,0,169,0,59.5070422535211,0,0,0,0,,0,,0,0,0,,0,,0,0,0,0,0,,0,0,1,0,0,0,TRUE,TRUE,TRUE,TRUE,TRUE,1,-572.645640806414,0.0175569353324363,0.0332277289903686,-569.472248093048,TRUE,1,0,0,0.8,0.15,0.05,0.8,0.15,0.05,310,284,100,284,1,304,311,0.977491961414791,99.672131147541,98.0645161290323,1,304,TRUE,FALSE,FALSE,TRUE,FALSE,A,1
CFAP70,Nerve,CFAP70.rds,354,1155,2842,0,623,0,979.946327683616,940.5,2.47292331242704e-10,-0.351149463215961,0.000251375103061946,-482.753460093219,-483.024537749292,-501.658658586283,-501.658658586283,1,1,0,0,219,309,219,100,0,0,219,1,219,177,80.8219178082192,42,19.1780821917808,19.1780821917808,136,83,0,83,0,37.8995433789954,0,0,0,0,,0,,0,0,0,,0,,0,0,0,0,0,,1,0,0,0,0,0,TRUE,TRUE,TRUE,TRUE,TRUE,1,-486.652174825677,-0.0950494169371154,0.256100046278846,-482.830382854281,TRUE,1,0,0,0.8,0.15,0.05,0.8,0.15,0.05,294,219,100,219,1,294,309,0.951456310679612,95.1456310679612,100,1,294,TRUE,FALSE,FALSE,TRUE,TRUE,A,1
CFAP74,Liver,CFAP74.rds,140,2071,5455,0,758,0,247.778571428571,85,9.2830228003836e-09,-0.614713432168117,0.000504227021451698,-182.517510773133,-182.556115373284,-197.471773183197,-197.471773183197,1,1,0,0,56,65,56,100,0,0,56,1,56,56,100,0,0,0,47,0,9,9,0,16.0714285714286,0,0,0,0,,0,,0,0,0,,0,,0,0,0,0,0,,1,0,0,0,0,0,TRUE,TRUE,TRUE,TRUE,TRUE,1,-188.529261880352,-0.185518352403818,0.429195079764298,-182.532183143756,TRUE,1,0,0,0.8,0.15,0.05,0.8,0.15,0.05,59,56,100,56,1,56,68,0.823529411764706,86.1538461538462,94.9152542372881,1,56,TRUE,FALSE,FALSE,TRUE,TRUE,A,1
CFD,Blood,CFD.rds,435,3189,8884,0,683,0,5498.64827586207,2695,4.5546699245147e-36,-1.0236883016247,0.000848544802920515,-538.024557778959,-538.024649268956,-616.591585743734,-616.591585743734,1,1,0,0,1,1,1,100,0,0,1,1,1,1,100,0,0,0,1,0,0,0,0,0,0,0,0,0,,0,,0,0,0,,0,,0,0,0,0,0,,1,0,0,0,0,0,TRUE,TRUE,TRUE,TRUE,TRUE,1,-548.938117570404,-0.222366550644892,0.80132175097981,-538.02457512361,TRUE,1,0,0,0.8,0.15,0.05,0.8,0.15,0.05,1,1,100,1,1,1,1,1,100,100,1,1,TRUE,TRUE,TRUE,TRUE,TRUE,A,1
CFD,Spleen,CFD.rds,146,3189,8214,0,1353,0,1048.25342465753,866.5,1.9305406977429e-16,-0.942045864161798,0.000748719739931403,-172.605355178336,-172.624702478072,-206.524356731918,-206.524356731918,1,1,0,0,1,1,1,100,0,0,1,1,1,1,100,0,0,0,1,0,0,0,0,0,0,0,0,0,,0,,0,0,0,,0,,0,0,0,0,0,,1,0,0,0,0,0,TRUE,TRUE,TRUE,TRUE,TRUE,1,-183.129131710671,-0.221831342310537,0.720214521851261,-172.608989188793,TRUE,1,0,0,0.8,0.15,0.05,0.8,0.15,0.05,1,1,100,1,1,1,1,1,100,100,1,1,TRUE,TRUE,TRUE,TRUE,TRUE,A,1
CFHR1,Liver,CFHR1.rds,140,1128,2937,0,447,0,14194.3857142857,11441.5,1.15927780059904e-24,-1.03122351562016,0.000269553842144887,-146.059762361187,-146.039386262456,-198.010960576874,-198.010960576874,1,1,0,0,14,14,14,100,0,0,14,1,14,14,100,0,0,0,14,0,0,0,0,0,0,0,0,0,,0,,0,0,0,,0,,0,0,0,0,0,,1,0,0,0,0,0,TRUE,TRUE,TRUE,TRUE,TRUE,1,-153.026691307506,-0.214479173343051,0.816744342277104,-146.057316580591,TRUE,1,0,0,0.8,0.15,0.05,0.8,0.15,0.05,14,14,100,14,1,14,14,1,100,100,1,14,TRUE,TRUE,TRUE,TRUE,TRUE,A,1
CFHR1,Nerve,CFHR1.rds,354,1128,3149,0,235,0,113.875706214689,48.5,1.26905264092973e-19,1.83112306647291,0.000301142871421689,-461.694624035711,-458.589963456079,-501.658658586283,-501.658658586283,1,1,0,0,6,4,4,66.6666666666667,2,33.3333333333333,4,1,4,0,0,4,66.6666666666667,100,0,0,4,4,0,100,0,0,0,0,,0,,0,0,0,,0,,0,0,0,0,0,,0,1,0,0,0,0,TRUE,TRUE,TRUE,TRUE,TRUE,1,-468.872794094598,0.512679856139187,-1.31844321033373,-459.731630378064,TRUE,0,0,1,0.8,0.15,0.05,0.8,0.15,0.05,5,5,83.3333333333333,5,1,4,5,0.8,100,80,1,4,TRUE,FALSE,FALSE,TRUE,TRUE,R,1
