gene,tissue,result_file,n_ind,n_SNP,n_mix_predictor,n_add_rm,n_rec_rm,n_dom_rm,mean_count,median_count,min_pv,dif_elbo,dif_elbo_perm,log_lik_add,log_lik_mix,log_lik_add_perm,log_lik_mix_perm,ncs_susie,ncs_susie_mix,perm_cs_susie,perm_cs_susie_mix,n_add_cs_snps,n_mix_cs_snps,overlap_snp,pct_add_cs_snps_retained,n_add_cs_snps_not_retained,pct_add_cs_snps_not_retained,overlap,overlap_cs_pairs,overlap_pairwise_sum,overlap_coding,pct_add_cs_snps_retained_additive_coding,n_add_cs_snps_other_coding_only,pct_add_cs_snps_other_coding_only,pct_shared_snps_other_coding_only,n_shared_snps_preferred_additive,n_shared_snps_preferred_dominant,n_shared_snps_preferred_recessive,n_shared_snps_preferred_nonadditive,n_shared_snps_preference_ambiguous,pct_shared_snps_preferred_nonadditive,n_add_cs_snps_perm,n_mix_cs_snps_perm,overlap_snp_perm,overlap_perm,pct_add_cs_snps_retained_perm,n_add_cs_snps_not_retained_perm,pct_add_cs_snps_not_retained_perm,overlap_cs_pairs_perm,overlap_pairwise_sum_perm,overlap_coding_perm,pct_add_cs_snps_retained_additive_coding_perm,n_add_cs_snps_other_coding_only_perm,pct_add_cs_snps_other_coding_only_perm,n_shared_snps_preferred_additive_perm,n_shared_snps_preferred_dominant_perm,n_shared_snps_preferred_recessive_perm,n_shared_snps_preferred_nonadditive_perm,n_shared_snps_preference_ambiguous_perm,pct_shared_snps_preferred_nonadditive_perm,n_add,n_rec,n_dom,n_add_perm,n_rec_perm,n_dom_perm,converged_add,converged_mix,converged_add_perm,converged_mix_perm,has_weighted_fit_mix,ncs_weighted_fit_mix,elbo_weighted_mix,dif_elbo_weighted_vs_add,dif_elbo_weighted_vs_mix,log_lik_weighted_mix,converged_weighted_fit_mix,n_add_weighted,n_dom_weighted,n_rec_weighted,weighted_prior_target_additive,weighted_prior_target_dominant,weighted_prior_target_recessive,weighted_prior_realized_additive,weighted_prior_realized_dominant,weighted_prior_realized_recessive,n_weighted_mix_cs_snps,overlap_snp_add_weighted,pct_add_cs_snps_retained_weighted,overlap_coding_add_weighted,overlap_cs_pairs_add_weighted,mix_weighted_overlap_snp,mix_weighted_union_snp,mix_weighted_jaccard_snp,pct_mix_cs_snps_retained_weighted,pct_weighted_cs_snps_retained_mix,mix_weighted_overlap_cs_pairs,mix_weighted_overlap_pairwise_sum,mix_weighted_same_cs_count,mix_weighted_same_cs_snp_sets,mix_weighted_same_cs_predictor_sets,mix_weighted_same_lead_snp_set,mix_weighted_same_lead_predictor_set,coding_pattern,number_coding_types
ABCA10,Testis,ABCA10.rds,211,1869,5123,0,484,0,1589.20853080569,1463,8.77697835209148e-11,1.19371686690278,-0.401386833153254,-279.184021513623,-277.106479623651,-298.766872688425,-298.756438717436,1,1,0,0,41,46,41,100,0,0,41,1,41,12,29.2682926829268,29,70.7317073170732,70.7317073170732,0,41,0,41,0,100,0,0,0,0,,0,,0,0,0,,0,,0,0,0,0,0,,0,0,1,0,0,0,TRUE,TRUE,TRUE,TRUE,TRUE,1,-284.360181685552,0.679144388323948,-0.514572478578828,-277.776738609304,TRUE,0,1,0,0.8,0.15,0.05,0.8,0.15,0.05,41,41,100,40,1,41,46,0.891304347826087,89.1304347826087,100,1,41,TRUE,FALSE,FALSE,TRUE,TRUE,D,1
ABO,Skin,ABO.rds,522,2961,8341,0,542,0,859.666666666667,707.5,1.64901337424412e-11,3.2343511843718,0.000801614971805975,-703.303319040122,-697.62959011573,-735.179214865057,-735.179214865057,2,2,0,0,83,79,67,80.7228915662651,16,19.2771084337349,67,2,67,64,77.1084337349398,3,3.6144578313253,4.47761194029851,64,3,0,3,0,4.47761194029851,0,0,0,0,,0,,0,0,0,,0,,0,0,0,0,0,,1,0,1,0,0,0,TRUE,TRUE,TRUE,TRUE,TRUE,2,-713.176075700528,3.01945497464226,-0.214896209729545,-697.511968270462,TRUE,1,1,0,0.8,0.15,0.05,0.8,0.15,0.05,87,68,81.9277108433735,66,2,79,87,0.908045977011494,100,90.8045977011494,2,79,TRUE,FALSE,FALSE,TRUE,TRUE,AD,2
ACCS,Adipose Tissue,ACCS.rds,470,2109,5924,0,403,0,2079.01489361702,1942.5,2.04132251301323e-12,1.79575231884974,0.0005684452787591,-628.8890359622,-625.140491206013,-666.254030580006,-666.254030580006,2,2,0,0,25,12,11,44,14,56,11,2,11,2,8,9,36,81.8181818181818,1,10,0,10,0,90.9090909090909,0,0,0,0,,0,,0,0,0,,0,,0,0,0,0,0,,1,0,1,0,0,0,TRUE,TRUE,TRUE,TRUE,TRUE,2,-643.79100934913,1.40522543664463,-0.390526882205108,-625.591482405903,TRUE,1,1,0,0.8,0.15,0.05,0.8,0.15,0.05,11,11,44,9,2,11,12,0.916666666666667,91.6666666666667,100,2,11,TRUE,FALSE,FALSE,TRUE,TRUE,AD,2
ACCS,Muscle,ACCS.rds,477,2109,5939,0,388,0,358.69392033543,311,7.72321189479181e-12,0.553856330862573,0.000570680255123079,-628.991284247161,-626.560039016769,-676.186523626109,-676.186523626109,2,2,0,0,8,8,7,87.5,1,12.5,7,2,7,7,87.5,0,0,0,6,1,0,1,0,14.2857142857143,0,0,0,0,,0,,0,0,0,,0,,0,0,0,0,0,,1,0,1,0,0,0,TRUE,TRUE,TRUE,TRUE,TRUE,2,-646.290097307869,0.770809574190935,0.216953243328362,-627.131272776185,TRUE,1,1,0,0.8,0.15,0.05,0.8,0.15,0.05,8,8,100,8,2,7,9,0.777777777777778,87.5,87.5,2,7,TRUE,FALSE,FALSE,TRUE,TRUE,AD,2
ACOT1,Adipose Tissue,ACOT1.rds,470,2058,5870,0,304,0,637.472340425532,476,3.03227949481836e-16,1.18108543225355,0.000567998714586793,-620.693946076411,-617.127673801081,-666.254030580006,-666.254030580006,2,2,0,0,7,5,5,71.4285714285714,2,28.5714285714286,5,2,5,4,57.1428571428572,1,14.2857142857143,20,4,1,0,1,0,20,0,0,0,0,,0,,0,0,0,,0,,0,0,0,0,0,,1,0,1,0,0,0,TRUE,TRUE,TRUE,TRUE,TRUE,2,-637.357792326388,1.28844873027776,0.107363298024211,-617.576589389092,TRUE,1,1,0,0.8,0.15,0.05,0.8,0.15,0.05,5,5,71.4285714285714,5,2,5,5,1,100,100,2,5,TRUE,TRUE,FALSE,TRUE,TRUE,AD,2
ACP6,Blood Vessel,ACP6.rds,450,1948,5401,0,443,0,1369.62666666667,1279,4.04433330760896e-12,1.14357499513801,0.000514508924425172,-615.56538239256,-612.710988138538,-637.875486340248,-637.875486340248,1,1,0,0,15,12,12,80,3,20,12,1,12,5,33.3333333333333,7,46.6666666666667,58.3333333333333,3,9,0,9,0,75,0,0,0,0,,0,,0,0,0,,0,,0,0,0,0,0,,0,0,1,0,0,0,TRUE,TRUE,TRUE,TRUE,TRUE,1,-621.978356466936,0.630567413428935,-0.513007581709076,-613.632267553199,TRUE,0,1,0,0.8,0.15,0.05,0.8,0.15,0.05,13,13,86.6666666666667,13,1,12,13,0.923076923076923,100,92.3076923076923,1,12,TRUE,FALSE,FALSE,TRUE,TRUE,D,1
ACSL6,Colon,ACSL6.rds,332,1556,4381,0,287,0,134.819277108434,80,5.65249087899901e-26,0.668591037420242,-0.239850216924253,-416.796004039727,-415.44447537457,-470.453428261525,-470.442356744422,1,1,0,0,68,83,65,95.5882352941177,3,4.41176470588235,65,1,65,61,89.7058823529412,4,5.88235294117647,6.15384615384615,1,64,0,64,0,98.4615384615385,0,0,0,0,,0,,0,0,0,,0,,0,0,0,0,0,,0,0,1,0,0,0,TRUE,TRUE,TRUE,TRUE,TRUE,1,-421.991913772833,0.381737669704478,-0.286853367715764,-416.046674246288,TRUE,0,1,0,0.8,0.15,0.05,0.8,0.15,0.05,82,68,100,68,1,78,87,0.896551724137931,93.9759036144578,95.1219512195122,1,78,TRUE,FALSE,FALSE,TRUE,TRUE,D,1
ADAMTS12,Testis,ADAMTS12.rds,211,1992,5533,0,443,0,626.672985781991,563,1.65135266607399e-09,1.90271215933507,0.00052762053655897,-281.209137796923,-278.058492055344,-298.753293732085,-298.753293732085,1,1,0,0,2,2,2,100,0,0,2,1,2,1,50,1,50,50,0,2,0,2,0,100,0,0,0,0,,0,,0,0,0,,0,,0,0,0,0,0,,0,0,1,0,0,0,TRUE,TRUE,TRUE,TRUE,TRUE,1,-288.856496882898,1.22673221765575,-0.675979941679316,-278.644270834677,TRUE,0,1,0,0.8,0.15,0.05,0.8,0.15,0.05,2,2,100,2,1,2,2,1,100,100,1,2,TRUE,TRUE,FALSE,TRUE,TRUE,D,1
ADCY3,Blood,ADCY3.rds,435,1678,4700,0,334,0,1004.00459770115,349,1.47250540962835e-19,2.83367640549659,0.000450291694278349,-577.07143920516,-573.473012189398,-616.591585743734,-616.591585743734,1,1,0,0,52,47,42,80.7692307692308,10,19.2307692307692,42,1,42,0,0,42,80.7692307692308,100,0,42,0,42,0,100,0,0,0,0,,0,,0,0,0,,0,,0,0,0,0,0,,0,0,1,0,0,0,TRUE,TRUE,TRUE,TRUE,TRUE,1,-581.11076440039,2.0384006960453,-0.795275709451289,-573.726503726184,TRUE,0,1,0,0.8,0.15,0.05,0.8,0.15,0.05,49,44,84.6153846153846,13,1,47,49,0.959183673469388,100,95.9183673469388,1,47,TRUE,FALSE,FALSE,TRUE,TRUE,D,1
ADD2,Nerve,ADD2.rds,354,2871,7948,0,665,0,306.847457627119,222,8.28116768056745e-48,3.1808973251392,0.000756470976170931,-396.037725303365,-391.841903877512,-501.658658586283,-501.658658586283,1,1,0,0,3,3,3,100,0,0,3,1,3,0,0,3,100,100,0,3,0,3,0,100,0,0,0,0,,0,,0,0,0,,0,,0,0,0,0,0,,0,0,1,0,0,0,TRUE,TRUE,TRUE,TRUE,TRUE,1,-403.249856846725,2.36181971746987,-0.819077607669328,-392.088941881182,TRUE,0,1,0,0.8,0.15,0.05,0.8,0.15,0.05,3,3,100,2,1,3,3,1,100,100,1,3,TRUE,TRUE,FALSE,TRUE,TRUE,D,1
AFAP1L1,Muscle,AFAP1L1.rds,477,2184,6273,0,279,0,2578.85744234801,2191,4.91694030456891e-15,0.175797558227259,0.000609270091445069,-627.113124929291,-625.15959325718,-676.186523626109,-676.186523626109,2,2,0,0,3,3,3,100,0,0,3,2,3,3,100,0,0,0,2,1,0,1,0,33.3333333333333,0,0,0,0,,0,,0,0,0,,0,,0,0,0,0,0,,1,0,1,0,0,0,TRUE,TRUE,TRUE,TRUE,TRUE,2,-645.126264167345,0.50016576638518,0.324368208157921,-625.718736558795,TRUE,1,1,0,0.8,0.15,0.05,0.8,0.15,0.05,3,3,100,3,2,3,3,1,100,100,2,3,TRUE,TRUE,TRUE,TRUE,TRUE,AD,2
AGT,Skin,AGT.rds,522,2715,7682,0,463,0,134.636015325671,63,3.63064678136966e-22,1.61362568632865,0.000740083346499887,-692.638285014439,-690.212226089646,-739.214957226765,-739.214957226765,1,1,0,0,1,1,1,100,0,0,1,1,1,1,100,0,0,0,0,1,0,1,0,100,0,0,0,0,,0,,0,0,0,,0,,0,0,0,0,0,,0,0,1,0,0,0,TRUE,TRUE,TRUE,TRUE,TRUE,1,-701.831755521402,1.01998857574711,-0.59363711058154,-690.778526166232,TRUE,0,1,0,0.8,0.15,0.05,0.8,0.15,0.05,1,1,100,1,1,1,1,1,100,100,1,1,TRUE,TRUE,TRUE,TRUE,TRUE,D,1
AKAP3,Pancreas,AKAP3.rds,180,2318,6139,0,815,0,128.527777777778,116,5.51930088092874e-09,1.6633757083944,0.000569337495619493,-239.021771039597,-235.716676300934,-254.767090693266,-254.767090693266,1,1,0,0,9,6,6,66.6666666666667,3,33.3333333333333,6,1,6,1,11.1111111111111,5,55.5555555555556,83.3333333333333,0,5,1,6,0,100,0,0,0,0,,0,,0,0,0,,0,,0,0,0,0,0,,0,0,1,0,0,0,TRUE,TRUE,TRUE,TRUE,TRUE,1,-245.805531520208,0.940031098476709,-0.723344609917689,-236.389728557854,TRUE,0,1,0,0.8,0.15,0.05,0.8,0.15,0.05,6,6,66.6666666666667,4,1,6,6,1,100,100,1,6,TRUE,TRUE,FALSE,TRUE,TRUE,D,1
AKR1C2,Brain,AKR1C2.rds,257,3937,10529,0,1282,0,279.509727626459,227,7.69363031309766e-18,1.6059854964974,0.000982178687536361,-328.812054941522,-326.068285045655,-364.023368393417,-364.023368393417,1,1,0,0,37,48,36,97.2972972972973,1,2.7027027027027,36,1,36,2,5.40540540540541,34,91.8918918918919,94.4444444444444,0,36,0,36,0,100,0,0,0,0,,0,,0,0,0,,0,,0,0,0,0,0,,0,0,1,0,0,0,TRUE,TRUE,TRUE,TRUE,TRUE,1,-334.548271139091,0.902541375518695,-0.703444120978702,-326.595691941714,TRUE,0,1,0,0.8,0.15,0.05,0.8,0.15,0.05,36,32,86.4864864864865,31,1,36,48,0.75,75,100,1,36,TRUE,FALSE,FALSE,TRUE,TRUE,D,1
AKR1C2,Skin,AKR1C2.rds,522,3937,11001,0,810,0,1727.72413793103,1309.5,1.26261232270996e-15,1.36247364399583,0.00105250088722642,-709.73612586649,-707.429600351788,-740.038293254798,-740.038293254798,1,1,0,0,37,42,36,97.2972972972973,1,2.7027027027027,36,1,36,12,32.4324324324324,24,64.8648648648649,66.6666666666667,0,35,0,35,1,97.2222222222222,0,0,0,0,,0,,0,0,0,,0,,0,0,0,0,0,,0,0,1,0,0,0,TRUE,TRUE,TRUE,TRUE,TRUE,1,-715.940360312797,0.822526823504404,-0.539946820491423,-708.084024042254,TRUE,0,1,0,0.8,0.15,0.05,0.8,0.15,0.05,41,37,100,29,1,40,43,0.930232558139535,95.2380952380952,97.5609756097561,1,40,TRUE,FALSE,FALSE,TRUE,TRUE,D,1
ALDH1L2,Testis,ALDH1L2.rds,211,2304,6342,0,570,0,472.881516587678,439,3.28837856542269e-16,1.99168533488944,0.000601670130890852,-266.479599985322,-263.359830553407,-298.753293732085,-298.753293732085,1,1,0,0,59,56,53,89.8305084745763,6,10.1694915254237,53,1,53,10,16.9491525423729,43,72.8813559322034,81.1320754716981,0,53,0,53,0,100,0,0,0,0,,0,,0,0,0,,0,,0,0,0,0,0,,0,0,1,0,0,0,TRUE,TRUE,TRUE,TRUE,TRUE,1,-271.004874193812,1.29000854803508,-0.701676786854364,-263.89719804921,TRUE,0,1,0,0.8,0.15,0.05,0.8,0.15,0.05,50,48,81.3559322033898,43,1,50,56,0.892857142857143,89.2857142857143,100,1,50,TRUE,FALSE,FALSE,TRUE,TRUE,D,1
AMACR,Blood,AMACR.rds,435,2099,6049,0,248,0,300.650574712644,178,2.44651025334747e-16,2.29195199034393,0.000588560136520755,-583.878136382028,-580.583689088553,-616.591585743734,-616.591585743734,1,1,0,0,9,9,9,100,0,0,9,1,9,0,0,9,100,100,0,9,0,9,0,100,0,0,0,0,,0,,0,0,0,,0,,0,0,0,0,0,,0,0,1,0,0,0,TRUE,TRUE,TRUE,TRUE,TRUE,1,-589.858830045033,1.59004239716626,-0.701909593177675,-581.010151963871,TRUE,0,1,0,0.8,0.15,0.05,0.8,0.15,0.05,9,9,100,6,1,9,9,1,100,100,1,9,TRUE,TRUE,FALSE,TRUE,TRUE,D,1
AMZ1,Lung,AMZ1.rds,323,2995,8424,0,561,0,107.043343653251,60,2.41442942031461e-42,7.77998175343009,-0.114481771578653,-364.47151611535,-355.599089250522,-457.681119539536,-457.672058805041,1,1,0,0,1,1,1,100,0,0,1,1,1,0,0,1,100,100,0,1,0,1,0,100,0,0,0,0,,0,,0,0,0,,0,,0,0,0,0,0,,0,0,1,0,0,0,TRUE,TRUE,TRUE,TRUE,TRUE,1,-368.325181485486,6.91765763511381,-0.86232411831628,-355.603498760171,TRUE,0,1,0,0.8,0.15,0.05,0.8,0.15,0.05,1,1,100,0,1,1,1,1,100,100,1,1,TRUE,TRUE,TRUE,TRUE,TRUE,D,1
ANKRD33B,Muscle,ANKRD33B.rds,477,2618,7382,0,472,0,1039.82599580713,482,2.22292611050229e-13,4.17157834940781,0.000709838432157994,-649.95947757124,-644.668136088196,-676.186523626109,-676.186523626109,1,1,0,0,6,6,6,100,0,0,6,1,6,0,0,6,100,100,0,6,0,6,0,100,0,0,0,0,,0,,0,0,0,,0,,0,0,0,0,0,,0,0,1,0,0,0,TRUE,TRUE,TRUE,TRUE,TRUE,1,-654.691998641157,3.34228113593872,-0.82929721346909,-644.770407028111,TRUE,0,1,0,0.8,0.15,0.05,0.8,0.15,0.05,6,6,100,0,1,6,6,1,100,100,1,6,TRUE,TRUE,TRUE,TRUE,TRUE,D,1
ANO7,Brain,ANO7.rds,257,2410,6754,0,476,0,119.801556420234,95,6.92219330053482e-13,1.69951880737887,0.000647262249344749,-339.105062291854,-335.955213531595,-364.023368393417,-364.023368393417,1,1,0,0,4,3,3,75,1,25,3,1,3,1,25,2,50,66.6666666666667,0,3,0,3,0,100,0,0,0,0,,0,,0,0,0,,0,,0,0,0,0,0,,0,0,1,0,0,0,TRUE,TRUE,TRUE,TRUE,TRUE,1,-346.6372240987,1.0693779394108,-0.630140867968066,-336.639137887855,TRUE,0,1,0,0.8,0.15,0.05,0.8,0.15,0.05,4,4,100,3,1,3,4,0.75,100,75,1,3,TRUE,FALSE,FALSE,TRUE,TRUE,D,1
AOC1,Blood,AOC1.rds,435,2864,8270,0,322,0,175.059770114943,42,8.25020041930964e-43,10.9243875922469,0.000805489955837402,-521.654780117191,-509.572030381479,-615.720556302606,-615.720556302606,1,1,0,0,8,8,8,100,0,0,8,1,8,0,0,8,100,100,0,8,0,8,0,100,0,0,0,0,,0,,0,0,0,,0,,0,0,0,0,0,,0,0,1,0,0,0,TRUE,TRUE,TRUE,TRUE,TRUE,1,-520.146407266849,10.0878614034165,-0.836526188830476,-509.572245718623,TRUE,0,1,0,0.8,0.15,0.05,0.8,0.15,0.05,8,8,100,0,1,8,8,1,100,100,1,8,TRUE,TRUE,TRUE,TRUE,TRUE,D,1
AOC1,Liver,AOC1.rds,140,2864,7696,0,896,0,265.821428571429,130.5,1.0032901431645e-22,2.95151692712312,0.000719967463567173,-149.728830655474,-145.656396668971,-198.010960576874,-198.010960576874,1,1,0,0,4,3,3,75,1,25,3,1,3,0,0,3,75,100,0,3,0,3,0,100,0,0,0,0,,0,,0,0,0,,0,,0,0,0,0,0,,0,0,1,0,0,0,TRUE,TRUE,TRUE,TRUE,TRUE,1,-156.741730668276,2.1059057675009,-0.845611159622223,-145.916049633796,TRUE,0,1,0,0.8,0.15,0.05,0.8,0.15,0.05,3,3,75,2,1,3,3,1,100,100,1,3,TRUE,TRUE,FALSE,TRUE,TRUE,D,1
AOC1,Testis,AOC1.rds,211,2864,7933,0,659,0,398.834123222749,354,4.86114942668456e-21,0.0230293704217956,0.000755279103827888,-243.501853280704,-241.534070631833,-298.753293732085,-298.753293732085,2,2,0,0,16,13,13,81.25,3,18.75,13,2,13,12,75,1,6.25,7.69230769230769,1,12,0,12,0,92.3076923076923,0,0,0,0,,0,,0,0,0,,0,,0,0,0,0,0,,1,0,1,0,0,0,TRUE,TRUE,TRUE,TRUE,TRUE,2,-260.161824561814,0.367358833199205,0.344329462777409,-242.235597120698,TRUE,1,1,0,0.8,0.15,0.05,0.8,0.15,0.05,14,14,87.5,14,2,13,14,0.928571428571429,100,92.8571428571429,2,13,TRUE,FALSE,FALSE,TRUE,TRUE,AD,2
AP3S2,Thyroid,AP3S2.rds,390,2291,6625,0,248,0,3295.74615384615,3123,1.09907000340389e-21,1.88418248697428,0.00064577342868688,-508.469945940946,-505.184268199733,-552.739928256339,-552.739928256339,1,1,0,0,16,14,13,81.25,3,18.75,13,1,13,3,18.75,10,62.5,76.9230769230769,0,13,0,13,0,100,0,0,0,0,,0,,0,0,0,,0,,0,0,0,0,0,,0,0,1,0,0,0,TRUE,TRUE,TRUE,TRUE,TRUE,1,-515.1822609134,1.24044788020115,-0.643734606773137,-505.773290516244,TRUE,0,1,0,0.8,0.15,0.05,0.8,0.15,0.05,15,14,87.5,9,1,14,15,0.933333333333333,100,93.3333333333333,1,14,TRUE,FALSE,FALSE,TRUE,TRUE,D,1
APOA1,Heart,APOA1.rds,331,2630,6814,0,1076,0,700.353474320242,377,9.01657023970231e-09,1.86215185455069,0.000623420718284251,-453.280536277532,-450.564166995689,-469.023434530328,-469.023434530328,1,1,0,0,3,3,3,100,0,0,3,1,3,1,33.3333333333333,2,66.6666666666667,66.6666666666667,0,3,0,3,0,100,0,0,0,0,,0,,0,0,0,,0,,0,0,0,0,0,,0,0,1,0,0,0,TRUE,TRUE,TRUE,TRUE,TRUE,1,-460.773477608011,1.14256425009444,-0.719587604456251,-451.120830925217,TRUE,0,1,0,0.8,0.15,0.05,0.8,0.15,0.05,3,3,100,2,1,3,3,1,100,100,1,3,TRUE,TRUE,FALSE,TRUE,TRUE,D,1
APOBEC3B,Blood,APOBEC3B.rds,435,2005,5728,0,287,0,396.841379310345,180,5.53961665721595e-47,0.80678800554989,0.00055473827046626,-491.339686652344,-488.578662352528,-616.591585743734,-616.591585743734,2,2,0,0,2,2,2,100,0,0,2,2,2,2,100,0,0,0,1,1,0,1,0,50,0,0,0,0,,0,,0,0,0,,0,,0,0,0,0,0,,1,0,1,0,0,0,TRUE,TRUE,TRUE,TRUE,TRUE,2,-510.259450163634,0.984270029969707,0.177482024419817,-489.086918951019,TRUE,1,1,0,0.8,0.15,0.05,0.8,0.15,0.05,2,2,100,2,2,2,2,1,100,100,2,2,TRUE,TRUE,TRUE,TRUE,TRUE,AD,2
APOBEC3D,Nerve,APOBEC3D.rds,354,2020,5745,0,315,0,185.276836158192,167,4.39135856575072e-11,2.18209869907633,0.000555036143623511,-481.215592858169,-476.651776703762,-501.658658586283,-501.658658586283,1,1,0,0,15,2,2,13.3333333333333,13,86.6666666666667,2,1,2,1,6.66666666666667,1,6.66666666666667,50,0,2,0,2,0,100,0,0,0,0,,0,,0,0,0,,0,,0,0,0,0,0,,0,0,1,0,0,0,TRUE,TRUE,TRUE,TRUE,TRUE,1,-487.367219286531,1.10103818027204,-1.08106051880429,-477.411301897705,TRUE,0,1,0,0.8,0.15,0.05,0.8,0.15,0.05,5,5,33.3333333333333,5,1,2,5,0.4,100,40,1,2,TRUE,FALSE,FALSE,TRUE,TRUE,D,1
APOBEC3G,Blood Vessel,APOBEC3G.rds,450,2093,5991,0,288,0,240.168888888889,195,3.46562316073591e-10,2.70460743693263,0.000580812280759346,-619.087647915416,-615.18381706443,-637.875486340248,-637.875486340248,1,1,0,0,11,12,11,100,0,0,11,1,11,0,0,11,100,100,0,11,0,11,0,100,0,0,0,0,,0,,0,0,0,,0,,0,0,0,0,0,,0,0,1,0,0,0,TRUE,TRUE,TRUE,TRUE,TRUE,1,-624.244960358236,1.94538948540401,-0.759217951528626,-615.511293776041,TRUE,0,1,0,0.8,0.15,0.05,0.8,0.15,0.05,12,11,100,6,1,12,12,1,100,100,1,12,TRUE,TRUE,FALSE,TRUE,TRUE,D,1
APOC2,Lung,APOC2.rds,323,2272,6249,0,567,0,439.244582043344,268,5.7270099684551e-10,2.34284270521255,0.000592581559999417,-440.414437696974,-436.738980375742,-457.672058805041,-457.672058805041,1,1,0,0,11,11,9,81.8181818181818,2,18.1818181818182,9,1,9,1,9.09090909090909,8,72.7272727272727,88.8888888888889,0,8,1,9,0,100,0,0,0,0,,0,,0,0,0,,0,,0,0,0,0,0,,0,0,1,0,0,0,TRUE,TRUE,TRUE,TRUE,TRUE,1,-445.897331497292,1.75112852536432,-0.591714179848225,-437.031393644948,TRUE,0,1,0,0.8,0.15,0.05,0.8,0.15,0.05,12,10,90.9090909090909,4,1,11,12,0.916666666666667,100,91.6666666666667,1,11,TRUE,FALSE,FALSE,TRUE,TRUE,D,1
APOC2,Spleen,APOC2.rds,146,2272,5952,0,864,0,186.917808219178,51,8.42546057301484e-14,1.39463022022267,0.000548329134062442,-179.72866614287,-177.961799098792,-206.524356731918,-206.524356731918,1,1,0,0,10,11,9,90,1,10,9,1,9,2,20,7,70,77.7777777777778,1,8,0,8,0,88.8888888888889,0,0,0,0,,0,,0,0,0,,0,,0,0,0,0,0,,0,0,1,0,0,0,TRUE,TRUE,TRUE,TRUE,TRUE,1,-187.365323765417,0.771408503064095,-0.623221717158572,-178.451220678916,TRUE,0,1,0,0.8,0.15,0.05,0.8,0.15,0.05,12,10,100,7,1,11,12,0.916666666666667,100,91.6666666666667,1,11,TRUE,FALSE,FALSE,TRUE,TRUE,D,1
APOL4,Heart,APOL4.rds,331,1926,5356,0,422,0,460.948640483384,345,1.3700101875147e-24,0.724166396611054,-2.39095757592622e-05,-402.782999111209,-400.053728247436,-469.026480157542,-469.023434530328,2,2,0,0,43,48,43,100,0,0,43,2,43,10,23.2558139534884,33,76.7441860465116,76.7441860465116,7,34,2,36,0,83.7209302325582,0,0,0,0,,0,,0,0,0,,0,,0,0,0,0,0,,1,0,1,0,0,0,TRUE,TRUE,TRUE,TRUE,TRUE,2,-415.729631876918,0.832655958987459,0.108489562376406,-400.554907845839,TRUE,1,1,0,0.8,0.15,0.05,0.8,0.15,0.05,44,41,95.3488372093023,34,2,44,48,0.916666666666667,91.6666666666667,100,2,44,TRUE,FALSE,FALSE,TRUE,TRUE,AD,2
ARHGAP11A,Thyroid,ARHGAP11A.rds,390,1662,4644,0,342,0,168.476923076923,139,1.29478296090708e-13,0.328893512690684,0.000444331750486526,-526.399547324957,-525.28314337703,-552.739928256339,-552.739928256339,1,1,0,0,12,14,12,100,0,0,12,1,12,6,50,6,50,50,3,9,0,9,0,75,0,0,0,0,,0,,0,0,0,,0,,0,0,0,0,0,,0,0,1,0,0,0,TRUE,TRUE,TRUE,TRUE,TRUE,1,-533.385401117332,0.18769285096414,-0.141200661726543,-525.887516767746,TRUE,0,1,0,0.8,0.15,0.05,0.8,0.15,0.05,13,12,100,12,1,13,14,0.928571428571429,92.8571428571429,100,1,13,TRUE,FALSE,FALSE,TRUE,TRUE,D,1
ARHGAP40,Thyroid,ARHGAP40.rds,390,1838,5101,0,413,0,109.182051282051,45.5,1.61708550331615e-33,3.76797480317742,0.000486199753595429,-458.988413810995,-453.44676047023,-552.68080608251,-552.68080608251,2,2,0,0,5,4,4,80,1,20,4,2,4,1,20,3,60,75,1,3,0,3,0,75,0,0,0,0,,0,,0,0,0,,0,,0,0,0,0,0,,1,0,1,0,0,0,TRUE,TRUE,TRUE,TRUE,TRUE,2,-473.992807081926,3.69702585889308,-0.0709489442843392,-453.486263420583,TRUE,1,1,0,0.8,0.15,0.05,0.8,0.15,0.05,4,4,80,1,2,4,4,1,100,100,2,4,TRUE,TRUE,TRUE,TRUE,TRUE,AD,2
ARL17A,Thyroid,ARL17A.rds,390,1777,4952,0,379,0,158.95641025641,146,6.74557822297483e-25,-5.16765472344423,0.000473088150556578,-444.398173792554,-456.792066702971,-552.739928256339,-552.739928256339,3,2,0,0,517,522,514,99.4197292069633,3,0.580270793036751,514,2,514,514,99.4197292069633,0,0,0,514,0,0,0,0,0,0,0,0,0,,0,,0,0,0,,0,,0,0,0,0,0,,2,0,0,0,0,0,TRUE,TRUE,TRUE,TRUE,TRUE,3,-466.885212346204,0.574174888963171,5.7418296124074,-442.404353391985,TRUE,2,1,0,0.8,0.15,0.05,0.8,0.15,0.05,517,514,99.4197292069633,514,3,514,525,0.979047619047619,98.4674329501916,99.4197292069633,2,514,FALSE,FALSE,FALSE,FALSE,FALSE,AD,2
